HOG	OG	Gene Tree Parent Clade	Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125.1_protein	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515.1_protein	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235.1_protein	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135.1_protein
N3.HOG0001905	OG0001652	n0			WP_012596160.1		WP_044107538.1	WP_119260906.1
N3.HOG0001906	OG0001653	n0			WP_012594472.1		WP_044105795.1	WP_119259429.1
N3.HOG0001907	OG0001654	n0			WP_012595332.1		WP_044105843.1	WP_119259481.1
N3.HOG0001908	OG0001655	n0			WP_012595326.1		WP_044105844.1	WP_119259482.1
N3.HOG0001909	OG0001656	n1			WP_012595064.1			
N3.HOG0001910	OG0001656	n2			WP_012597112.1			
N3.HOG0001911	OG0001657	n1			WP_012593689.1			
N3.HOG0001912	OG0001657	n2			WP_012593690.1			
N3.HOG0001913	OG0001658	n1			WP_012593595.1			
N3.HOG0001914	OG0001658	n2			WP_012594086.1			
N3.HOG0001915	OG0001659	n0			WP_012596935.1		WP_171816360.1	
N3.HOG0001916	OG0001660	n0			WP_012597290.1, WP_012593093.1			
N3.HOG0001917	OG0001661	n0			WP_015957409.1		WP_044106810.1	WP_119260743.1
N3.HOG0001918	OG0001662	n0			WP_012596355.1		WP_044106459.1	WP_119259988.1
N3.HOG0001919	OG0001663	n0			WP_012596313.1		WP_044106909.1	WP_119260648.1
N3.HOG0001920	OG0001664	n0			WP_012594536.1		WP_044106688.1	WP_119260828.1
N3.HOG0001921	OG0001665	n0			WP_012596439.1		WP_044106788.1	WP_119260763.1
N3.HOG0001922	OG0001666	n0			WP_012594116.1		WP_044107429.1	WP_119260207.1
N3.HOG0001923	OG0001667	n0			WP_012593694.1		WP_044107119.1	WP_119260459.1
N3.HOG0001924	OG0001668	n1			WP_012594935.1			
N3.HOG0001925	OG0001668	n2			WP_012594607.1			
N3.HOG0001926	OG0001669	n0			WP_015957322.1		WP_232509840.1	WP_119259530.1
N3.HOG0001927	OG0001670	n0			WP_012594449.1		WP_044106174.1	WP_119259781.1
N3.HOG0001928	OG0001671	n0			WP_041229698.1		WP_044106973.1	WP_119260589.1
N3.HOG0001929	OG0001672	n0			WP_012597011.1		WP_044106352.1	WP_119259910.1
N3.HOG0001930	OG0001673	n0			WP_012596751.1		WP_084220173.1	WP_119259634.1
N3.HOG0001931	OG0001674	n0			WP_012595729.1		WP_044105618.1	WP_119259303.1
N3.HOG0001932	OG0001675	n0			WP_012596451.1		WP_044107304.1	WP_119260314.1
N3.HOG0001933	OG0001676	n0			WP_012595820.1		WP_044106981.1	WP_119260586.1
N3.HOG0001934	OG0001677	n0			WP_015785161.1, WP_012594011.1			WP_119259341.1
N3.HOG0001935	OG0001678	n0			WP_012595092.1		WP_044107042.1	WP_119261013.1
N3.HOG0001936	OG0001679	n0			WP_012595097.1		WP_044107037.1	WP_119260540.1
N3.HOG0001937	OG0001680	n0			WP_012595110.1		WP_044107026.1	WP_119260551.1
N3.HOG0001938	OG0001681	n0			WP_012595117.1		WP_044107018.1	WP_119260558.1
N3.HOG0001939	OG0001682	n0			WP_012595120.1		WP_044107013.1	WP_119260562.1
N3.HOG0001940	OG0001683	n0			WP_015957389.1		WP_044107650.1	WP_119261026.1
N3.HOG0001941	OG0001684	n0			WP_012596878.1		WP_044105571.1	WP_119259277.1
N3.HOG0001942	OG0001685	n0			WP_012593545.1		WP_044105821.1	WP_232014590.1
N3.HOG0001943	OG0001686	n0			WP_012595810.1		WP_044106354.1	WP_232014575.1
N3.HOG0001944	OG0001687	n0			WP_015785212.1		WP_171816373.1	WP_232014550.1
N3.HOG0001945	OG0001688	n0			WP_012595353.1		WP_044105717.1	WP_119259380.1
N3.HOG0001946	OG0001689	n0			WP_012595354.1		WP_232509827.1	WP_119259379.1
N3.HOG0001947	OG0001690	n0			WP_012596880.1		WP_044105865.1	WP_119259506.1
N3.HOG0001948	OG0001691	n0			WP_012593822.1		WP_044107233.1	WP_119260369.1
N3.HOG0001949	OG0001692	n0			WP_012596577.1			
N3.HOG0001950	OG0001693	n0			WP_012595390.1		WP_044106800.1	WP_172582087.1
N3.HOG0001951	OG0001694	n0			WP_012594047.1		WP_044106837.1	WP_119260713.1
N3.HOG0001952	OG0001695	n0			WP_012594046.1		WP_044105970.1	WP_119259608.1
N3.HOG0001953	OG0001696	n0			WP_012596742.1, WP_012596895.1, WP_015785370.1			
N3.HOG0001954	OG0001697	n0			WP_012596894.1, WP_015785371.1, WP_012596743.1			
N3.HOG0001955	OG0001698	n0			WP_012594830.1		WP_044105635.1	WP_119259322.1
N3.HOG0001956	OG0001699	n0			WP_015785347.1		WP_044106960.1	WP_119260602.1
N3.HOG0001957	OG0001700	n0			WP_012593541.1		WP_044105817.1	WP_119259456.1
N3.HOG0001958	OG0001701	n0			WP_012594342.1		WP_044106275.1	WP_119259845.1
N3.HOG0001959	OG0001702	n0			WP_012596166.1		WP_044106182.1	WP_119259788.1
N3.HOG0001960	OG0001703	n0			WP_012594819.1		WP_044106674.1	WP_119260836.1
N3.HOG0001961	OG0001704	n0			WP_012595799.1		WP_044106425.1	WP_232014577.1
N3.HOG0001962	OG0001705	n0			WP_012594506.1		WP_044105519.1	WP_119260132.1
N3.HOG0001963	OG0001706	n0			WP_012596603.1		WP_044106885.1	WP_119260669.1
N3.HOG0001964	OG0001707	n0			WP_012593720.1		WP_044106580.1	WP_119260086.1
N3.HOG0001965	OG0001708	n0			WP_012595335.1		WP_044105841.1	WP_119259479.1
N3.HOG0001966	OG0001709	n0			WP_012593885.1		WP_044106949.1	WP_119260612.1
N3.HOG0001967	OG0001710	n0			WP_012596673.1			WP_232014605.1
N3.HOG0001968	OG0001711	n0			WP_012594316.1		WP_044107502.1	WP_119260173.1
N3.HOG0001969	OG0001712	n0			WP_012596452.1			WP_119259823.1
N3.HOG0001970	OG0001713	n0			WP_012597190.1		WP_044106769.1	WP_119260772.1
N3.HOG0001971	OG0001714	n0			WP_012594463.1		WP_044106594.1	WP_119260102.1
N3.HOG0001972	OG0001715	n0			WP_012593830.1		WP_044106320.1	WP_119259883.1
N3.HOG0001973	OG0001716	n0			WP_012597129.1		WP_044107676.1	WP_119261006.1
N3.HOG0001974	OG0001717	n0			WP_012595818.1		WP_044106149.1	WP_232014558.1
N3.HOG0001975	OG0001718	n0			WP_012595554.1		WP_044106319.1	WP_119259882.1
N3.HOG0001976	OG0001719	n0			WP_012597193.1		WP_044106961.1	WP_119260601.1
N3.HOG0001977	OG0001720	n0			WP_012594530.1		WP_044105857.1	WP_119259498.1
N3.HOG0001978	OG0001721	n0			WP_012595575.1		WP_044106911.1	WP_119260645.1
N3.HOG0001979	OG0001722	n0			WP_015785200.1, WP_015785199.1, WP_012594488.1			
N3.HOG0001980	OG0001723	n0			WP_015785271.1		WP_044106388.1	WP_119259940.1
N3.HOG0001981	OG0001724	n0			WP_012597119.1		WP_171816429.1	WP_172582070.1
N3.HOG0001982	OG0001725	n0			WP_012594874.1		WP_044107239.1	WP_119260993.1
N3.HOG0001983	OG0001726	n0			WP_012594899.1		WP_044106648.1	WP_119260858.1
N3.HOG0001984	OG0001727	n0			WP_012596693.1		WP_044106334.1	WP_119259894.1
N3.HOG0001985	OG0001728	n0			WP_012593574.1		WP_044105948.1	WP_119259585.1
N3.HOG0001986	OG0001729	n0			WP_015957297.1		WP_044107559.1	WP_119260918.1
N3.HOG0001987	OG0001730	n0			WP_012596686.1		WP_044107388.1	WP_119260238.1
N3.HOG0001988	OG0001731	n0			WP_012596687.1		WP_044107386.1	WP_119260239.1
N3.HOG0001989	OG0001732	n0			WP_012596723.1		WP_044106614.1	WP_119260884.1
N3.HOG0001990	OG0001733	n0			WP_012594662.1		WP_044106547.1	WP_119260061.1
N3.HOG0001991	OG0001734	n0			WP_012593980.1		WP_044106811.1	WP_119260742.1
N3.HOG0001992	OG0001735	n0			WP_012595397.1		WP_044107067.1	WP_119260514.1
N3.HOG0001993	OG0001736	n0			WP_012595412.1		WP_044106975.1	WP_119260591.1
N3.HOG0001994	OG0001737	n0			WP_012594169.1		WP_044106943.1	WP_119260619.1
N3.HOG0001995	OG0001738	n0			WP_012594317.1		WP_044105781.1	WP_119259420.1
N3.HOG0001996	OG0001739	n0			WP_015785119.1		WP_044106006.1	WP_119259644.1
N3.HOG0001997	OG0001740	n0			WP_015785120.1		WP_044106005.1	WP_119259643.1
N3.HOG0001998	OG0001741	n0			WP_012595560.1		WP_044107359.1	WP_119260261.1
N3.HOG0001999	OG0001742	n0			WP_012593517.1		WP_044106268.1	WP_119259842.1
N3.HOG0002000	OG0001743	n0			WP_012594100.1		WP_044106773.1	WP_119260770.1
N3.HOG0002001	OG0001744	n0			WP_012595341.1		WP_044106584.1	WP_119260089.1
N3.HOG0002002	OG0001745	n0			WP_012595732.1		WP_052470610.1	WP_119259655.1
N3.HOG0002003	OG0001746	n0			WP_041229594.1		WP_044107172.1	WP_119260418.1
N3.HOG0002004	OG0001747	n0			WP_015785400.1		WP_044107153.1	WP_119260436.1
N3.HOG0002005	OG0001748	n0			WP_012596928.1		WP_044106244.1	WP_119259829.1
N3.HOG0002006	OG0001749	n0			WP_012597095.1		WP_044106806.1	WP_119260745.1
N3.HOG0002007	OG0001750	n0			WP_012597096.1		WP_044106805.1	WP_119260746.1
N3.HOG0002008	OG0001751	n0			WP_015785126.1		WP_044107248.1	WP_119260353.1
N3.HOG0002009	OG0001752	n1			WP_012593555.1			
N3.HOG0002010	OG0001752	n2			WP_012594759.1			
N3.HOG0002011	OG0001753	n0			WP_012594598.1		WP_044106573.1	WP_119260077.1
N3.HOG0002012	OG0001754	n0			WP_012595069.1		WP_044106652.1	WP_119260853.1
N3.HOG0002013	OG0001755	n0			WP_012596790.1		WP_044106404.1	WP_119259956.1
N3.HOG0002014	OG0001756	n0			WP_012595586.1		WP_171816418.1	WP_119261028.1
N3.HOG0002015	OG0001757	n0			WP_203427743.1		WP_044107649.1	WP_119261029.1
N3.HOG0002016	OG0001758	n0			WP_012594016.1		WP_232509869.1	WP_119260738.1
N3.HOG0002017	OG0001759	n0			WP_012594017.1		WP_044106815.1	WP_119260739.1
N3.HOG0002018	OG0001760	n0			WP_012594018.1		WP_044106814.1	WP_119260740.1
N3.HOG0002019	OG0001761	n0			WP_203427712.1		WP_044107595.1	WP_119259861.1
N3.HOG0002020	OG0001762	n0			WP_012596157.1		WP_044105869.1	WP_119259510.1
N3.HOG0002021	OG0001763	n0			WP_203427685.1		WP_044105789.1	WP_119259424.1
N3.HOG0002022	OG0001764	n0			WP_012593931.1		WP_232509890.1	WP_232014480.1
N3.HOG0002023	OG0001765	n0			WP_012595931.1		WP_044106552.1	WP_119260064.1
N3.HOG0002024	OG0001766	n0			WP_012593912.1		WP_044106451.1	WP_119259983.1
N3.HOG0002025	OG0001767	n0			WP_012593911.1		WP_044106453.1	WP_119259984.1
N3.HOG0002026	OG0001768	n0			WP_012595630.1		WP_044106626.1	WP_232014527.1
N3.HOG0002027	OG0001769	n0			WP_012595598.1		WP_044105785.1	WP_119260899.1
N3.HOG0002028	OG0001770	n0			WP_012594302.1		WP_044106681.1	WP_119260831.1
N3.HOG0002029	OG0001771	n0			WP_012595004.1		WP_171816436.1	WP_172582060.1
N3.HOG0002030	OG0001772	n0			WP_012595295.1		WP_044107399.1	WP_119260226.1
N3.HOG0002031	OG0001773	n0			WP_012595969.1, WP_012595967.1, WP_012594141.1			
N3.HOG0002032	OG0001774	n0			WP_012594266.1		WP_044105624.1	WP_119259310.1
N3.HOG0002033	OG0001775	n0			WP_012595734.1		WP_044106118.1	WP_119259734.1
N3.HOG0002034	OG0001776	n0					WP_171816441.1, WP_171816442.1	WP_232014476.1
N3.HOG0002035	OG0001777	n0			WP_012596692.1		WP_044106335.1	WP_119259895.1
N3.HOG0002036	OG0001778	n0			WP_012593475.1		WP_044106952.1	WP_119260609.1
N3.HOG0002037	OG0001779	n0			WP_012594801.1		WP_044106017.1	WP_119259653.1
N3.HOG0002038	OG0001780	n0			WP_012594799.1		WP_044105931.1	WP_119259570.1
N3.HOG0002039	OG0001781	n0			WP_012597206.1		WP_044106486.1	WP_119260015.1
N3.HOG0002040	OG0001782	n0			WP_012594525.1		WP_044107064.1	WP_119260517.1
N3.HOG0002041	OG0001783	n0			WP_012595195.1		WP_044105455.1	WP_119260158.1
N3.HOG0002042	OG0001784	n0			WP_012597158.1		WP_044106686.1	WP_119260829.1
N3.HOG0002043	OG0001785	n0			WP_012596211.1		WP_044106280.1	WP_119259848.1
N3.HOG0002044	OG0001786	n0			WP_012594676.1		WP_044105633.1	WP_172581999.1
N3.HOG0002045	OG0001787	n0			WP_012597274.1		WP_044107491.1	WP_119260977.1
N3.HOG0002046	OG0001788	n0			WP_012594652.1		WP_044105998.1	WP_119259637.1
N3.HOG0002047	OG0001789	n0			WP_012594724.1		WP_044107693.1	WP_119260987.1
N3.HOG0002048	OG0001790	n0			WP_012595019.1		WP_084220191.1	WP_119260113.1
N3.HOG0002049	OG0001791	n0			WP_012595562.1		WP_044107361.1	WP_119260259.1
N3.HOG0002050	OG0001792	n0			WP_241392625.1		WP_232509867.1	WP_232014516.1
N3.HOG0002051	OG0001793	n0			WP_012594570.1		WP_044106292.1	WP_119259862.1
N3.HOG0002052	OG0001794	n0					WP_044106332.1	WP_119259893.1
N3.HOG0002053	OG0001795	n0			WP_012597154.1, WP_012593038.1, WP_015785133.1			
N3.HOG0002054	OG0001796	n0			WP_012596809.1		WP_070104596.1	WP_119259294.1
N3.HOG0002055	OG0001797	n0			WP_012596012.1		WP_044107228.1	WP_232014484.1
N3.HOG0002056	OG0001798	n0			WP_012595531.1		WP_044106144.1	WP_119259755.1
N3.HOG0002057	OG0001799	n0			WP_012596753.1		WP_044107369.1	WP_119260251.1
N3.HOG0002058	OG0001800	n0			WP_012595869.1		WP_044105629.1	WP_119259316.1
N3.HOG0002059	OG0001801	n0			WP_012595727.1		WP_044105619.1	WP_119259304.1
N3.HOG0002060	OG0001802	n0			WP_012596202.1		WP_044106932.1	WP_119260626.1
N3.HOG0002061	OG0001803	n0			WP_012597034.1		WP_044106954.1	WP_119260607.1
N3.HOG0002062	OG0001804	n0			WP_012596473.1, WP_012593385.1, WP_012594798.1			
N3.HOG0002063	OG0001805	n0			WP_015785097.1		WP_044105547.1	WP_119260122.1
N3.HOG0002064	OG0001806	n0			WP_012593894.1		WP_044105913.1	WP_119259553.1
N3.HOG0002065	OG0001807	n0			WP_012595894.1		WP_044107683.1	WP_119260997.1
N3.HOG0002066	OG0001808	n0			WP_012595082.1		WP_232509880.1	WP_232014488.1
N3.HOG0002067	OG0001809	n0			WP_012596319.1, WP_012593089.1, WP_012593090.1			
N3.HOG0002068	OG0001810	n0			WP_012596094.1		WP_044105866.1	WP_119259508.1
N3.HOG0002069	OG0001811	n0			WP_012597164.1		WP_044107292.1	WP_119260323.1
N3.HOG0002070	OG0001812	n0			WP_012595257.1		WP_044106557.1	WP_119260067.1
N3.HOG0002071	OG0001813	n0			WP_012595468.1, WP_012594727.1			WP_119260798.1
N3.HOG0002072	OG0001814	n0			WP_012595784.1		WP_044106593.1	WP_119260100.1
N3.HOG0002073	OG0001815	n0			WP_012593523.1		WP_171816390.1	WP_119259844.1
N3.HOG0002074	OG0001816	n0			WP_012596256.1		WP_044105916.1	WP_119259557.1
N3.HOG0002075	OG0001817	n0			WP_015785127.1		WP_232509886.1	WP_232014482.1
N3.HOG0002076	OG0001818	n0			WP_012594604.1		WP_044106408.1	WP_119259959.1
N3.HOG0002077	OG0001819	n0			WP_012594779.1		WP_145972227.1	
N3.HOG0002078	OG0001820	n0			WP_241392570.1		WP_044107580.1	WP_232014561.1
N3.HOG0002079	OG0001821	n0			WP_241392720.1, WP_015785369.1, WP_012596896.1			
N3.HOG0002080	OG0001822	n0			WP_012594732.1		WP_145972255.1	WP_172582061.1
N3.HOG0002081	OG0001823	n0			WP_012596246.1, WP_012596241.1, WP_012595504.1			
N3.HOG0002082	OG0001824	n0			WP_012596814.1, WP_012593102.1, WP_015957376.1, WP_241392549.1			
N3.HOG0002083	OG0001825	n0			WP_012593679.1, WP_012596083.1, WP_012594377.1, WP_012596674.1			
N3.HOG0002084	OG0001826	n0			WP_012594766.1, WP_012594120.1, WP_241392652.1, WP_015957356.1			
N3.HOG0002085	OG0001827	n0			WP_012594855.1, WP_241392560.1, WP_012594733.1, WP_241392561.1			
N3.HOG0002086	OG0001828	n0			WP_012596230.1, WP_012596228.1, WP_012595510.1, WP_012596238.1			
N3.HOG0002087	OG0001829	n0			WP_012595626.1		WP_145972241.1	WP_232014513.1, WP_232014511.1
N3.HOG0002088	OG0001830	n0			WP_012596268.1, WP_012596269.1, WP_012596271.1, WP_012596267.1			
N3.HOG0002089	OG0001831	n0			WP_041229853.1, WP_041230015.1, WP_049769556.1, WP_041229874.1			
N3.HOG0002090	OG0002147	-			WP_012594751.1, WP_012596514.1, WP_012593049.1			
N3.HOG0002091	OG0002148	-			WP_012596587.1, WP_012596589.1, WP_012593435.1			
N3.HOG0002092	OG0002149	-			WP_012593494.1		WP_044105765.1	WP_119259409.1
N3.HOG0002093	OG0002150	-			WP_012593544.1		WP_044105819.1	WP_119259457.1
N3.HOG0002094	OG0002151	-			WP_012593594.1, WP_012597134.1, WP_012594087.1			
N3.HOG0002095	OG0002152	-			WP_012593596.1, WP_241392608.1, WP_203427706.1			
N3.HOG0002096	OG0002153	-			WP_012596335.1, WP_012594726.1, WP_012593857.1			
N3.HOG0002097	OG0002154	-			WP_012594008.1		WP_044107181.1	WP_119260413.1
N3.HOG0002098	OG0002155	-			WP_012596965.1, WP_012594154.1, WP_012595842.1			
N3.HOG0002099	OG0002156	-			WP_012594335.1		WP_044106371.1	WP_119259927.1
N3.HOG0002100	OG0002157	-			WP_012594336.1		WP_044106373.1	WP_119259928.1
N3.HOG0002101	OG0002158	-			WP_012594383.1		WP_044107409.1	WP_119260220.1
N3.HOG0002102	OG0002159	-			WP_012594505.1		WP_171816363.1	WP_172582042.1
N3.HOG0002103	OG0002160	-			WP_012594516.1		WP_044107268.1	WP_119260340.1
N3.HOG0002104	OG0002161	-			WP_012594580.1		WP_044107179.1	WP_119260415.1
N3.HOG0002105	OG0002162	-			WP_012597197.1, WP_012596121.1, WP_012595068.1			
N3.HOG0002106	OG0002163	-			WP_012595141.1		WP_044106415.1	WP_119259965.1
N3.HOG0002107	OG0002164	-			WP_012595413.1		WP_171816424.1	WP_172582076.1
N3.HOG0002108	OG0002165	-			WP_012595460.1		WP_044105700.1	WP_232014536.1
N3.HOG0002109	OG0002166	-			WP_012595493.1		WP_171816386.1	WP_172582022.1
N3.HOG0002110	OG0002167	-			WP_241392562.1, WP_241392563.1, WP_012595514.1			
N3.HOG0002111	OG0002168	-			WP_012595693.1		WP_044105611.1	WP_119259298.1
N3.HOG0002112	OG0002169	-			WP_012596535.1		WP_044107490.1	WP_119260167.1
N3.HOG0002113	OG0002170	-			WP_012596539.1		WP_044106745.1	WP_119260792.1
N3.HOG0002114	OG0002171	-			WP_012596988.1		WP_044107224.1	WP_119260374.1
N3.HOG0002115	OG0002172	-			WP_015785164.1		WP_084220205.1	WP_119260683.1
N3.HOG0002116	OG0002173	-			WP_015957417.1, WP_015957421.1, WP_015785386.1			
N3.HOG0002117	OG0002174	-			WP_241392577.1		WP_145972223.1	WP_172582010.1
N3.HOG0002118	OG0002175	-			WP_241392633.1		WP_044106474.1	WP_119259998.1
N3.HOG0002119	OG0003141	-			WP_012593047.1, WP_012593653.1			
N3.HOG0002120	OG0003142	-			WP_012593080.1, WP_012593079.1			
N3.HOG0002121	OG0003143	-			WP_012593094.1, WP_241392567.1			
N3.HOG0002122	OG0003144	-			WP_012593101.1, WP_012596815.1			
N3.HOG0002123	OG0003145	-			WP_012593466.1, WP_241392541.1			
N3.HOG0002124	OG0003146	-			WP_012593486.1, WP_012595008.1			
N3.HOG0002125	OG0003147	-			WP_012595007.1, WP_012593489.1			
N3.HOG0002126	OG0003148	-			WP_012594292.1, WP_012593502.1			
N3.HOG0002127	OG0003149	-			WP_012593687.1, WP_041229694.1			
N3.HOG0002128	OG0003150	-			WP_012593691.1, WP_157861280.1			
N3.HOG0002129	OG0003151	-			WP_012593722.1, WP_012593723.1			
N3.HOG0002130	OG0003152	-			WP_012593724.1, WP_012597194.1			
N3.HOG0002131	OG0003153	-			WP_012593814.1			WP_145961896.1
N3.HOG0002132	OG0003154	-			WP_012596635.1, WP_012593834.1			
N3.HOG0002133	OG0003155	-			WP_012596801.1, WP_012593945.1			
N3.HOG0002134	OG0003156	-			WP_012594009.1, WP_049769517.1			
N3.HOG0002135	OG0003157	-			WP_012594058.1, WP_041229583.1			
N3.HOG0002136	OG0003158	-			WP_012596964.1, WP_012594123.1			
N3.HOG0002137	OG0003159	-			WP_012594767.1, WP_012594124.1			
N3.HOG0002138	OG0003160	-			WP_012594125.1, WP_012595334.1			
N3.HOG0002139	OG0003161	-			WP_012594155.1, WP_012596966.1			
N3.HOG0002140	OG0003162	-			WP_012594253.1, WP_012597292.1			
N3.HOG0002141	OG0003163	-			WP_012594395.1, WP_012596325.1			
N3.HOG0002142	OG0003164	-			WP_012594436.1			WP_119259301.1
N3.HOG0002143	OG0003165	-			WP_012594739.1, WP_012596806.1			
N3.HOG0002144	OG0003166	-			WP_012594981.1, WP_012594975.1			
N3.HOG0002145	OG0003167	-			WP_012595133.1, WP_241392700.1			
N3.HOG0002146	OG0003168	-			WP_012596867.1, WP_012595135.1			
N3.HOG0002147	OG0003169	-			WP_012595340.1, WP_012596196.1			
N3.HOG0002148	OG0003170	-			WP_012595409.1			WP_119259599.1
N3.HOG0002149	OG0003171	-			WP_012596219.1, WP_012595515.1			
N3.HOG0002150	OG0003172	-			WP_012595958.1, WP_012595957.1			
N3.HOG0002151	OG0003173	-			WP_012596183.1, WP_012596182.1			
N3.HOG0002152	OG0003174	-			WP_012596243.1, WP_012596214.1			
N3.HOG0002153	OG0003175	-			WP_012596218.1, WP_012596234.1			
N3.HOG0002154	OG0003176	-			WP_012596255.1			WP_172582012.1
N3.HOG0002155	OG0003177	-			WP_012596281.1, WP_012596282.1			
N3.HOG0002156	OG0003178	-			WP_012596330.1, WP_041229663.1			
N3.HOG0002157	OG0003179	-			WP_012596386.1, WP_012597098.1			
N3.HOG0002158	OG0003180	-			WP_241392574.1, WP_012596560.1			
N3.HOG0002159	OG0003181	-			WP_012596781.1, WP_012596780.1			
N3.HOG0002160	OG0003182	-			WP_012596884.1		WP_145972245.1	
N3.HOG0002161	OG0003183	-			WP_012596982.1, WP_015957374.1			
N3.HOG0002162	OG0003184	-			WP_012597113.1, WP_012597019.1			
N3.HOG0002163	OG0003185	-			WP_015785340.1, WP_012597152.1			
N3.HOG0002164	OG0003186	-			WP_241392659.1, WP_012597285.1			
N3.HOG0002165	OG0003187	-			WP_015785174.1, WP_015785083.1			
N3.HOG0002166	OG0003188	-			WP_049769540.1, WP_049769531.1			
N3.HOG0002167	OG0003189	-			WP_241392547.1, WP_241392721.1			
N3.HOG0002168	OG0003190	-			WP_241392624.1			WP_232014583.1
N3.HOG0002169	OG0003191	-					WP_044105640.1	WP_119259326.1
N3.HOG0002170	OG0003192	-					WP_044105883.1	WP_232014547.1
N3.HOG0002171	OG0003193	-					WP_044106470.1	WP_119259994.1
N3.HOG0002172	OG0003194	-					WP_044107016.1	WP_119260559.1
N3.HOG0002173	OG0003195	-					WP_044107127.1	WP_145961890.1
N3.HOG0002174	OG0003196	-					WP_044107133.1	WP_172582066.1
N3.HOG0002175	OG0003197	-					WP_044107297.1	WP_119260319.1
N3.HOG0002176	OG0003198	-					WP_052470607.1	WP_119259571.1
N3.HOG0002177	OG0003199	-					WP_145972234.1	WP_145961884.1
N3.HOG0002178	OG0003200	-					WP_145972249.1	WP_119260500.1
N3.HOG0002179	OG0003201	-					WP_171816379.1	WP_172582015.1
N3.HOG0002180	OG0003202	-					WP_171816395.1	WP_172582028.1
N3.HOG0002181	OG0003203	-					WP_171816396.1	WP_119259939.1
N3.HOG0002182	OG0003204	-					WP_171816407.1	WP_232014525.1
N3.HOG0002183	OG0003205	-					WP_171816412.1	WP_172582098.1
N3.HOG0002184	OG0003206	-					WP_171816432.1	WP_119260464.1
N3.HOG0002185	OG0003207	-					WP_171816440.1	WP_119260263.1
N3.HOG0002186	OG0003208	-					WP_232509852.1	WP_119259822.1
