source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Synechococcus_cyanobium_clade/pangenoma	Cyanobium_gracile_PCC_6307_GCF_000316515.1_genomic.gbff	Cyanobium_sp_M30B3_GCF_018399015.1_genomic.gbff	Cyanobium_sp_NIES-981_GCF_900088535.1_genomic.gbff	Cyanobium_sp_NS01_GCF_014280235.1_genomic.gbff	Synechococcus_sp_CBW1002_GCF_015840915.1_genomic.gbff	Synechococcus_sp_CBW1004_GCF_015840715.1_genomic.gbff	Synechococcus_sp_CBW1006_GCF_015840525.1_genomic.gbff	Synechococcus_sp_CBW1108_GCF_015840335.1_genomic.gbff	
11021_DMT_family_transport...faa	1	0	1	1	1	1	0	0	
11022_galactose_oxidase.faa	1	2	1	1	1	2	0	4	
11023_RAD52_family_DNA_rep...faa	0	3	1	1	2	2	1	2	
11024_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11025_siphovirus_Gp157_fam...faa	0	1	1	1	2	1	1	1	
11026_SLOG_family_protein.faa	0	2	1	1	2	3	1	3	
11027_mobile_mystery_prote...faa	0	0	0	1	0	0	0	0	
11028_mobile_mystery_prote...faa	0	0	0	1	0	0	0	0	
11029_hypothetical_protein.faa	0	0	0	1	0	0	1	0	
11030_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11031_zincin-like_metallop...faa	1	2	0	1	1	2	1	0	
11032_type_II_toxin-antito...faa	0	0	0	1	0	0	0	0	
11034_type_II_toxin-antito...faa	0	0	0	1	0	0	0	0	
11035_type_II_toxin-antito...faa	0	1	1	1	1	0	1	0	
11036_hypothetical_protein.faa	2	1	0	1	1	1	1	1	
11037_hypothetical_protein.faa	1	0	1	1	0	0	0	0	
11038_fetB.faa	1	0	0	1	1	0	1	0	
11039_ATP-binding_cassette...faa	1	0	0	1	1	0	1	0	
11040_sterol_desaturase_fa...faa	0	1	1	1	0	0	0	1	
11041_glutathione_S-transf...faa	1	0	1	1	1	0	1	0	
11042_chlorophyll_a-b-bind...faa	0	0	0	1	0	0	0	0	
11043_chloride_channel_pro...faa	1	1	1	1	1	1	1	1	
11044_FdhF-YdeP_family_oxi...faa	1	0	1	1	0	1	0	1	
11045_phosphate-starvation...faa	1	0	1	1	0	1	0	0	
11046_hypothetical_protein.faa	0	0	1	1	1	0	1	0	
11047_prohibitin_family_pr...faa	1	1	1	1	1	0	1	1	
11048_Hsp20-alpha_crystall...faa	1	1	1	1	1	1	1	1	
11049_DUF1349_domain-conta...faa	1	0	0	1	0	0	0	0	
11050_TIGR02117_family_pro...faa	0	0	0	1	0	0	0	0	
11051_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11052_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11053_FUSC_family_protein.faa	0	0	1	1	0	0	0	0	
11054_DUF2164_domain-conta...faa	0	0	0	1	0	0	0	0	
11055_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11056_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11057_mechanosensitive_ion...faa	0	0	1	1	0	0	0	0	
11058_lytic_transglycosyla...faa	1	1	1	1	1	1	1	0	
11059_sulfite_exporter_Tau...faa	1	1	1	1	1	1	1	1	
11060_rhodanese-like_domai...faa	1	1	1	1	1	1	1	1	
11061_MBL_fold_metallo-hyd...faa	2	2	1	1	1	1	1	1	
11062_metalloregulator_Ars...faa	1	1	1	1	1	1	1	1	
11063_amino_acid_ABC_trans...faa	1	0	1	1	1	1	1	1	
11064_ABC_transporter_perm...faa	1	0	1	1	1	1	1	1	
11065_amino_acid_ABC_trans...faa	1	0	1	1	1	1	1	1	
11066_amino_acid_ABC_trans...faa	1	0	1	1	1	1	1	1	
11067_NAD-P--FAD-dependent...faa	0	0	1	1	0	0	0	0	
11068_DUF3365_domain-conta...faa	0	1	1	1	0	1	0	0	
11070_EamA_family_transpor...faa	0	0	1	1	0	1	0	0	
11071_hypothetical_protein.faa	1	2	1	1	1	1	1	1	
11072_hypothetical_protein.faa	0	1	1	1	0	0	0	0	
11073_potassium_channel_pr...faa	1	1	1	1	1	1	1	1	
11074_transglutaminase_fam...faa	1	1	1	1	1	1	1	1	
11075_ferredoxin-protochlo...faa	1	1	1	1	1	1	1	1	
11076_ferredoxin-protochlo...faa	1	1	1	1	1	1	1	1	
11077_bchL.faa	1	1	1	1	1	1	1	1	
11078_bifunctional_aminogl...faa	0	1	1	1	1	1	1	1	
11079_DUF389_domain-contai...faa	1	1	2	1	1	1	1	1	
11080_SDR_family_NAD-P--de...faa	1	1	1	1	1	0	1	0	
11081_potassium_channel_fa...faa	1	1	1	1	1	1	1	1	
11083_DUF3136_domain-conta...faa	1	1	2	2	1	1	1	1	
11084_bifunctional_orotidi...faa	1	1	1	1	1	1	1	1	
11085_cation-proton_antipo...faa	1	1	1	1	1	1	0	2	
11086_pyrC.faa	1	1	1	1	1	1	1	1	
11088_NAD-P--FAD-dependent...faa	1	2	1	1	2	2	2	1	
11089_acetate_kinase.faa	1	1	1	1	1	1	1	1	
11090_Na-Pi_symporter.faa	0	0	1	1	1	0	1	0	
11091_CHAD_domain-containi...faa	1	1	1	1	1	1	1	1	
11092_iron_uptake_porin.faa	0	2	1	2	0	0	0	2	
11094_ferritin.faa	1	1	1	1	1	0	1	1	
11095_hypothetical_protein.faa	1	1	1	1	1	0	1	1	
11096_arsJ.faa	1	1	1	1	1	1	1	1	
11097_ArsJ-associated_glyc...faa	1	1	1	1	1	1	1	1	
11098_arsB.faa	1	1	0	1	1	0	0	0	
11099_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11100_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11101_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11102_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11103_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11104_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11105_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11106_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11107_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11108_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11109_flavin_monoamine_oxi...faa	1	1	1	1	1	1	1	1	
11110_PstS_family_phosphat...faa	1	1	1	1	1	1	0	1	
11111_metalloregulator_Ars...faa	1	1	1	1	1	1	1	1	
11112_Crp-Fnr_family_trans...faa	1	1	1	1	1	1	1	1	
11113_response_regulator_t...faa	1	1	1	1	1	1	1	1	
11114_HAMP_domain-containi...faa	1	1	1	1	1	1	1	1	
11115_phycobilisome_rod-co...faa	1	0	1	1	1	1	1	0	
11116_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11117_peptide_chain_releas...faa	1	1	1	1	1	1	1	1	
11118_nrdJ.faa	1	1	1	1	1	1	1	1	
11119_trypsin-like_serine_...faa	0	0	0	1	0	0	0	0	
11120_type_II_toxin-antito...faa	0	0	0	1	0	0	0	0	
11121_ISAs1_family_transpo...faa	0	0	0	1	7	1	2	2	
11122_istB.faa	0	0	0	1	0	0	0	0	
11124_N-6_DNA_methylase.faa	0	0	0	1	0	0	0	0	
11125_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11126_alpha-amylase.faa	1	1	0	1	0	0	0	0	
11127_hypothetical_protein.faa	1	1	1	1	1	1	1	0	
11128_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11129_hypothetical_protein.faa	0	0	1	1	0	0	0	1	
11130_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11131_DUF4335_domain-conta...faa	1	1	1	1	1	1	1	1	
11132_DUF3038_domain-conta...faa	1	1	1	1	1	1	1	1	
11133_adenine_phosphoribos...faa	1	1	1	1	1	1	1	1	
11134_DUF2949_domain-conta...faa	1	1	1	1	1	1	1	1	
11135_FAD-dependent_monoox...faa	1	1	1	1	1	1	1	1	
11136_high_light_inducible...faa	1	1	1	1	2	1	2	1	
11137_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11138_dapB.faa	1	1	1	1	1	1	1	1	
11139_magnesium_chelatase_...faa	1	1	1	1	1	1	1	1	
11140_SDR_family_oxidoredu...faa	0	0	1	1	1	0	0	0	
11141_folP.faa	1	1	1	1	1	1	1	1	
11142_tpiA.faa	1	1	1	1	1	1	1	1	
11143_RNA-binding_S4_domai...faa	1	1	1	1	1	1	1	1	
11144_ABC_transporter_ATP-...faa	1	1	1	1	1	1	1	1	
11145_hypothetical_protein.faa	0	1	1	1	1	0	1	1	
11146_DUF6447_family_prote...faa	1	1	1	1	1	1	1	1	
11147_sodium-alanine_sympo...faa	0	1	1	1	1	0	0	0	
11148_DUF3386_domain-conta...faa	1	1	1	1	1	1	1	1	
11149_carB.faa	1	1	1	1	1	1	1	1	
11150_DUF3318_domain-conta...faa	1	1	1	1	1	1	1	1	
11151_rsfS.faa	1	1	1	1	1	1	1	1	
11152_CGLD27_family_protei...faa	1	1	1	1	1	1	1	1	
11153_asparaginase.faa	1	1	1	1	1	1	1	1	
11154_hypothetical_protein.faa	0	1	1	1	1	1	1	0	
11155_urea_transporter.faa	0	1	1	1	1	1	1	0	
11156_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11157_aspartate_carbamoylt...faa	0	1	1	1	1	1	1	0	
11158_asnB.faa	1	1	1	1	2	1	1	0	
11159_DUF1028_domain-conta...faa	0	1	1	1	1	1	1	0	
11160_Zn-dependent_hydrola...faa	0	1	1	1	1	1	1	0	
11161_GMC_family_oxidoredu...faa	1	1	1	1	1	1	1	1	
11162_DUF2811_domain-conta...faa	0	0	0	1	0	0	0	0	
11163_sirohydrochlorin_che...faa	1	1	1	1	1	1	1	1	
11164_chlorophyll_a-b-bind...faa	0	0	0	1	0	0	0	0	
11165_chromosome_partition...faa	1	1	1	1	1	1	1	1	
11166_cation-proton_antipo...faa	1	1	1	1	1	0	1	0	
11167_universal_stress_pro...faa	1	1	1	1	1	1	1	1	
11169_hypothetical_protein.faa	0	1	1	1	0	1	0	1	
11170_phycobilisome_rod-co...faa	1	2	1	1	1	1	2	1	
11171_bioA.faa	1	1	1	1	1	1	1	1	
11172_histidine_phosphatas...faa	1	1	1	1	1	1	1	1	
11173_2Fe-2S_iron-sulfur_c...faa	1	1	1	1	0	1	0	1	
11175_RNA-binding_protein.faa	1	1	1	1	1	1	1	0	
11176_acyl-CoA_desaturase.faa	1	1	1	1	1	1	1	1	
11177_helix-turn-helix_dom...faa	0	1	1	1	0	1	0	1	
11178_glutamine_synthetase...faa	1	2	1	1	1	1	1	1	
11179_DUF2811_domain-conta...faa	2	3	2	1	1	1	1	2	
11180_DoxX_family_protein.faa	1	0	1	1	1	1	1	0	
11181_sigma-70_family_RNA_...faa	1	0	1	1	1	0	1	0	
11182_anti-sigma_factor.faa	1	0	1	1	1	0	1	0	
11183_arsS.faa	1	1	1	1	1	1	1	1	
11184_methyltransferase_do...faa	1	0	1	1	1	1	1	1	
11185_gamma_carbonic_anhyd...faa	1	1	1	1	1	1	1	1	
11186_photosystem_II_prote...faa	1	1	1	1	1	1	1	1	
11187_trmFO.faa	1	1	1	1	1	1	1	0	
11188_choloylglycine_hydro...faa	0	1	0	1	0	1	0	0	
11189_crtH.faa	1	1	1	1	1	1	1	1	
11190_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11191_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11192_winged_helix-turn-he...faa	1	1	1	1	1	1	1	1	
11193_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11194_grxD.faa	1	1	1	1	1	1	1	1	
11195_BolA_family_transcri...faa	1	1	1	1	1	1	1	1	
11196_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11197_1-acyl-sn-glycerol-3...faa	1	1	1	1	1	1	1	1	
11198_pyridoxine_5--phosph...faa	1	1	1	1	1	1	1	1	
11199_DUF2488_family_prote...faa	1	1	1	1	1	1	1	1	
11200_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11201_metallophosphoestera...faa	1	1	1	1	1	1	1	1	
11202_exodeoxyribonuclease...faa	1	1	1	1	1	1	1	1	
11203_UvrD-helicase_domain...faa	0	0	0	1	1	1	1	1	
11204_AAA_family_ATPase.faa	1	1	1	1	1	1	1	1	
11205_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11206_DEAD-DEAH_box_helica...faa	1	1	1	1	1	1	1	1	
11207_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11208_RNA-binding_protein.faa	0	0	0	1	0	0	0	1	
11209_ABC_transporter_ATP-...faa	1	1	1	1	1	1	1	1	
11210_LCP_family_protein.faa	1	1	1	1	1	1	1	1	
11211_FAD-dependent_oxidor...faa	1	0	1	1	1	1	1	1	
11212_psbP.faa	1	1	1	1	1	1	1	1	
11213_recR.faa	1	1	1	1	1	1	1	1	
11214_lipA.faa	1	1	1	1	1	1	1	1	
11215_glutamate_decarboxyl...faa	1	0	1	1	1	1	1	1	
11216_carbon-nitrogen_hydr...faa	0	0	1	1	1	1	1	1	
11217_globin_domain-contai...faa	0	0	0	1	0	0	0	0	
11218_corA.faa	1	1	0	1	1	1	1	0	
11219_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11220_Coq4_family_protein.faa	1	0	0	1	1	1	0	0	
11221_nitroreductase_famil...faa	1	1	1	1	2	0	2	1	
11222_hypothetical_protein.faa	1	0	1	1	0	0	1	0	
11223_alpha-beta_fold_hydr...faa	0	0	1	1	0	0	0	0	
11224_katG.faa	1	1	1	1	1	0	1	0	
11225_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11226_class_I_SAM-dependen...faa	0	0	0	1	0	0	0	0	
11227_mechanosensitive_ion...faa	1	0	0	1	0	0	0	0	
11228_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11229_hypothetical_protein.faa	0	1	0	1	0	1	0	0	
11230_DUF952_domain-contai...faa	1	1	1	1	0	1	1	1	
11231_rhodanese-related_su...faa	1	1	1	1	1	1	1	1	
11232_bioB.faa	1	1	1	1	1	1	1	1	
11233_isoprenyl_transferas...faa	1	1	1	1	1	1	1	1	
11234_diadenylate_cyclase.faa	1	1	1	1	1	1	1	1	
11235_lysA.faa	1	1	1	1	1	1	1	1	
11236_GNAT_family_N-acetyl...faa	1	1	1	1	1	1	1	1	
11238_iron-containing_alco...faa	1	1	1	1	1	1	1	1	
11239_alpha-beta_hydrolase.faa	1	1	1	1	1	1	1	1	
11240_LmeA_family_phosphol...faa	1	1	1	1	1	1	1	1	
11241_phosphatidate_cytidy...faa	1	1	1	1	1	1	1	1	
11242_cbiT.faa	1	1	1	1	1	1	1	1	
11243_aminotransferase_cla...faa	1	1	1	1	1	1	1	1	
11244_AarF-ABC1-UbiB_kinas...faa	1	1	1	1	1	1	1	1	
11245_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11247_rRNA_pseudouridine_s...faa	1	1	1	1	1	1	1	1	
11248_helix-turn-helix_dom...faa	1	0	1	1	1	0	1	0	
11249_malQ.faa	1	1	1	1	1	1	1	1	
11250_Coenzyme_F420_hydrog...faa	1	1	1	1	1	1	1	1	
11251_LCP_family_protein.faa	1	1	1	1	1	1	1	1	
11252_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11253_ribose-phosphate_pyr...faa	1	1	1	1	1	1	1	1	
11254_family_10_glycosylhy...faa	1	1	1	1	1	1	1	1	
11255_pepN.faa	1	1	1	1	1	1	1	1	
11256_cAMP_phosphodiestera...faa	0	0	0	1	0	0	0	0	
11257_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11258_histidine_kinase.faa	1	1	1	1	1	1	1	1	
11259_oligoketide_cyclase.faa	1	1	1	1	1	1	1	1	
11260_FAD-binding_oxidored...faa	1	1	1	1	1	1	1	1	
11261_zwf.faa	1	1	1	1	1	1	1	1	
11262_glucose-6-phosphate_...faa	1	1	1	1	1	1	1	1	
11263_cobyrinate_a-c-diami...faa	1	1	1	1	1	1	1	1	
11264_acylphosphatase.faa	1	1	1	1	1	1	1	1	
11265_GAP_family_protein.faa	1	1	1	1	1	1	1	1	
11266_AAA_family_ATPase.faa	1	1	1	1	1	1	1	1	
11267_divergent_PAP2_famil...faa	1	1	1	1	1	1	1	1	
11268_polyprenyl_synthetas...faa	1	1	1	1	1	1	1	1	
11269_hypothetical_protein.faa	0	0	1	1	0	0	0	0	
11270_folD.faa	1	1	1	1	1	1	1	1	
11271_HDIG_domain-containi...faa	1	1	1	1	1	1	1	1	
11272_peptide_ligase_PGM1-...faa	1	0	0	1	1	1	1	1	
11273_hypothetical_protein.faa	1	0	0	1	0	1	1	0	
11274_PIN_domain-containin...faa	1	1	0	1	0	2	0	1	
11275_galE.faa	1	1	1	1	1	1	1	0	
11276_nucleotidyltransfera...faa	0	2	0	1	1	1	2	0	
11277_HEPN_domain-containi...faa	0	0	0	1	0	0	0	0	
11278_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11279_type_II_toxin-antito...faa	0	0	0	1	0	0	1	0	
11280_HigA_family_addictio...faa	0	0	0	1	0	0	1	0	
11282_hypothetical_protein.faa	0	0	0	1	0	0	0	1	
11284_phosphodiesterase.faa	0	0	0	1	0	0	0	0	
11285_HAD_family_phosphata...faa	0	0	0	1	0	0	0	0	
11286_glycosyltransferase_...faa	0	0	0	1	0	0	0	0	
11287_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11288_nuclear_transport_fa...faa	0	0	0	1	0	0	0	0	
11289_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11290_transposase.faa	0	0	0	1	0	0	0	0	
11291_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11292_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11293_transposase.faa	0	0	0	1	0	0	0	0	
11294_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11295_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11296_HAD_family_hydrolase.faa	0	0	0	1	1	0	0	0	
11297_nucleotidyltransfera...faa	0	0	0	1	0	0	0	0	
11298_D-sedoheptulose_7-ph...faa	0	0	0	1	0	0	0	0	
11299_dehydrogenase.faa	0	0	0	1	0	0	0	0	
11300_glycosyltransferase.faa	0	0	0	1	0	0	0	0	
11301_class_I_SAM-dependen...faa	1	1	1	1	0	0	1	0	
11302_Nif11-like_leader_pe...faa	0	0	0	2	0	0	0	0	
11303_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11304_RES_family_NAD+_phos...faa	0	1	0	1	0	0	0	0	
11305_MbcA-ParS-Xre_antito...faa	0	1	0	1	0	0	0	0	
11306_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11307_zeta_toxin_family_pr...faa	0	0	0	1	0	0	1	0	
11308_hypothetical_protein.faa	0	0	0	1	0	1	0	0	
11309_heparinase_II-III_fa...faa	0	0	0	1	0	0	0	0	
11310_glycosyltransferase.faa	0	0	0	1	0	0	0	0	
11311_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11312_hypothetical_protein.faa	0	1	0	1	0	0	0	0	
11313_DUF5320_domain-conta...faa	0	2	0	1	0	0	0	0	
11314_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11315_type_II_toxin-antito...faa	0	0	0	1	0	0	0	0	
11316_Uma2_family_endonucl...faa	1	1	0	1	0	0	1	1	
11317_class_I_SAM-dependen...faa	0	0	0	1	0	0	0	0	
11318_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11320_type_II_toxin-antito...faa	0	0	1	1	0	0	1	0	
11321_AbrB-MazE-SpoVT_fami...faa	0	0	0	1	0	0	1	0	
11322_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11323_AbrB-MazE-SpoVT_fami...faa	1	0	1	1	0	0	0	1	
11324_glycosyltransferase_...faa	0	1	0	1	0	0	0	0	
11325_hypothetical_protein.faa	1	1	1	1	0	0	1	0	
11326_glycosyltransferase.faa	1	1	1	1	0	0	1	0	
11327_peptidylprolyl_isome...faa	1	1	1	1	0	0	1	1	
11328_ATP-binding_cassette...faa	0	0	0	1	0	0	0	0	
11329_HlyD_family_efflux_t...faa	1	1	1	1	0	0	1	0	
11330_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11331_hypothetical_protein.faa	1	1	1	1	0	0	0	0	
11332_tetratricopeptide_re...faa	1	1	1	1	0	0	1	0	
11333_hypothetical_protein.faa	0	0	1	1	0	0	0	0	
11334_hypothetical_protein.faa	1	1	1	1	0	0	1	0	
11335_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11336_hypothetical_protein.faa	0	0	1	1	1	0	1	1	
11337_carbohydrate_ABC_tra...faa	1	1	1	1	1	1	1	1	
11338_2-isopropylmalate_sy...faa	1	1	1	1	1	1	1	1	
11339_NYN_domain-containin...faa	0	0	1	1	1	0	1	0	
11340_DUF1957_domain-conta...faa	1	1	1	1	1	1	1	1	
11341_lycopene_cyclase_fam...faa	1	1	1	1	1	1	1	1	
11343_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11344_CAAD_domain-containi...faa	0	0	0	1	0	0	0	0	
11345_GuaB3_family_IMP_deh...faa	1	1	1	1	1	1	1	1	
11346_trxA.faa	1	1	1	1	1	1	1	1	
11347_LOG_family_protein.faa	1	1	1	1	1	1	1	1	
11348_hisH.faa	1	1	1	1	1	1	1	1	
11349_petG.faa	1	1	1	1	1	1	1	1	
11350_cytochrome_c.faa	1	1	1	1	0	1	0	1	
11351_RNA_methyltransferas...faa	1	1	1	1	1	1	1	1	
11352_serine_hydrolase.faa	1	1	1	1	1	1	1	1	
11353_DUF3370_domain-conta...faa	1	1	1	1	1	1	1	1	
11354_bchI.faa	1	1	1	1	1	1	1	1	
11355_ruvC.faa	1	1	1	1	1	1	1	1	
11356_5-formyltetrahydrofo...faa	1	1	1	1	1	1	1	1	
11357_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11358_hypothetical_protein.faa	0	1	1	1	0	0	0	0	
11359_SufE_family_protein.faa	1	1	1	1	1	1	1	1	
11360_homoserine_dehydroge...faa	1	1	1	1	1	1	1	1	
11361_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11362_ABC_transporter_subs...faa	1	1	1	1	1	1	1	1	
11363_ABC_transporter_perm...faa	1	1	1	1	1	1	1	1	
11364_alpha-beta_fold_hydr...faa	1	1	1	1	1	1	1	1	
11365_MFS_transporter.faa	1	1	1	1	1	1	1	1	
11366_hypothetical_protein.faa	1	0	1	1	0	1	0	1	
11367_ychF.faa	1	1	1	1	1	1	1	1	
11368_efflux_RND_transport...faa	1	1	1	1	1	1	1	1	
11369_wecB.faa	1	1	1	1	1	1	1	1	
11370_high_light_inducible...faa	0	1	0	1	1	0	1	1	
11371_tsaD.faa	1	1	1	1	1	1	1	1	
11372_Photosystem_I_reacti...faa	1	1	1	1	1	1	1	1	
11373_Photosystem_I_reacti...faa	1	1	1	1	1	1	1	1	
11374_gmk.faa	1	1	1	1	1	1	1	1	
11375_fibronectin-binding_...faa	1	1	1	1	1	1	1	1	
11376_tatC.faa	1	1	1	1	1	1	1	1	
11377_DUF3067_family_prote...faa	1	1	1	1	1	1	1	1	
11378_cytochrome_b6-f_comp...faa	1	1	1	1	1	1	1	1	
11379_petA.faa	1	1	1	1	1	1	1	1	
11380_lgt.faa	1	1	1	1	1	1	1	1	
11381_cobM.faa	1	1	1	1	1	1	1	1	
11382_FAD-dependent_oxidor...faa	1	1	1	1	1	1	1	1	
11383_DUF4115_domain-conta...faa	0	1	1	1	1	0	1	1	
11384_Ppx-GppA_family_phos...faa	1	1	1	1	1	1	1	1	
11385_4-hydroxybenzoate_po...faa	1	1	1	1	1	1	1	1	
11386_LD-carboxypeptidase.faa	1	1	1	1	1	1	1	1	
11387_ispD.faa	1	1	1	1	1	1	1	1	
11388_lipopolysaccharide_h...faa	1	1	1	1	1	1	1	1	
11389_fabG.faa	1	1	1	1	1	1	1	1	
11390_hypothetical_protein.faa	1	1	1	1	0	1	0	1	
11392_N-acetylmannosamine-...faa	1	1	1	1	1	1	1	1	
11393_hypothetical_protein.faa	0	0	0	1	0	0	0	0	
11394_ABC_transporter_perm...faa	1	1	1	1	1	1	1	1	
11395_ABC_transporter_ATP-...faa	1	1	1	1	1	1	1	1	
11396_heme_o_synthase.faa	1	1	1	1	1	1	1	1	
11397_COX15-CtaA_family_pr...faa	1	1	1	1	1	1	1	1	
11398_cytochrome_c_oxidase...faa	1	1	1	1	1	1	1	1	
11400_cytochrome_c_oxidase...faa	1	1	1	1	1	1	1	1	
11401_AbrB_family_transcri...faa	1	1	1	1	1	1	1	1	
11402_DUF308_domain-contai...faa	1	1	1	1	1	1	1	1	
11403_riboflavin_synthase.faa	1	1	1	1	1	1	1	1	
11404_bifunctional_nucleas...faa	1	1	1	1	1	1	1	1	
11405_aldo-keto_reductase.faa	1	1	1	1	1	1	1	1	
11406_twin-arginine_transl...faa	1	0	1	1	1	1	1	1	
11407_TIGR00303_family_pro...faa	1	0	1	1	1	1	1	1	
11408_DUF2232_domain-conta...faa	1	1	1	1	1	1	1	1	
11409_hypothetical_protein.faa	0	0	0	1	1	1	1	1	
11410_topA.faa	1	1	1	1	1	1	1	1	
11411_NAD-P-H-quinone_oxid...faa	1	1	1	1	1	1	1	1	
11412_ABC_transporter_ATP-...faa	1	1	1	1	1	1	1	1	
11413_M23_family_metallope...faa	1	1	1	1	1	1	1	1	
11414_biotin---acetyl-CoA-...faa	1	1	1	1	1	1	1	1	
11415_aminotransferase_cla...faa	1	1	1	1	1	1	1	1	
11416_thioredoxin_domain-c...faa	1	1	1	1	1	1	1	1	
11417_PspA-IM30_family_pro...faa	1	1	1	1	1	1	1	1	
11418_DUF721_domain-contai...faa	1	1	1	1	1	1	1	1	
11419_glycosyltransferase_...faa	1	1	1	1	1	2	1	1	
11420_glycosyltransferase.faa	0	1	1	1	1	0	1	1	
11421_DMT_family_transport...faa	1	1	0	1	1	1	1	1	
11422_sppA.faa	1	1	1	1	1	1	1	1	
11423_aroH.faa	1	1	1	1	1	1	1	1	
11424_DUF2808_domain-conta...faa	1	1	1	1	1	1	1	1	
11425_rpmH.faa	0	0	0	1	0	0	0	0	
11426_rnpA.faa	1	0	1	1	1	1	1	1	
11427_PH_domain-containing...faa	1	1	1	1	1	1	1	1	
11428_yidC.faa	1	1	1	1	1	1	1	1	
11429_DUF177_domain-contai...faa	1	1	1	1	1	1	1	1	
11430_AAA_family_ATPase.faa	1	1	1	1	1	1	1	1	
11431_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11432_hypothetical_protein.faa	0	1	1	1	0	0	0	0	
11433_aminotransferase_cla...faa	1	1	1	1	1	1	1	1	
11434_aqpZ.faa	1	0	1	1	0	0	1	1	
11435_UDP-N-acetylmuramoyl...faa	1	1	1	1	1	1	1	1	
11436_glutaredoxin_family_...faa	1	1	1	1	1	1	1	1	
11437_yidD.faa	0	1	1	1	1	1	1	0	
11438_rpsD.faa	1	1	1	1	1	1	1	1	
11440_amidohydrolase_famil...faa	0	0	0	1	0	0	0	0	
11441_trpC.faa	1	1	1	1	1	1	1	1	
11442_dihydrolipoyl_dehydr...faa	1	1	1	1	1	1	1	1	
11443_RNA_methyltransferas...faa	1	1	1	1	1	1	1	1	
11444_hypothetical_protein.faa	1	1	1	1	1	1	1	1	
11445_murA.faa	1	1	1	1	1	1	1	1	
11446_aspartate_aminotrans...faa	1	1	1	1	1	1	1	1	
11447_bifunctional_folylpo...faa	1	1	1	1	1	1	1	1	
11448_pentapeptide_repeat-...faa	1	1	1	1	1	1	1	1	
11449_FAD-binding_oxidored...faa	1	1	1	1	1	1	1	1	
11450_amidohydrolase_famil...faa	1	0	1	1	1	1	1	1	
11451_DUF4359_domain-conta...faa	1	1	1	1	1	1	1	1	
11452_DUF1611_domain-conta...faa	1	1	1	1	1	1	1	1	
