source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Thermosynechococcus_clade/pangenoma	Acaryochloris_marina_MBIC11017_GCF_000018105.1_genomic.gbff	Acaryochloris_marina_S15_GCF_018336915.1_genomic.gbff	Acaryochloris_sp__Moss_Beach_GCF_021497025.1_genomic.gbff	Gloeomargarita_lithophora_Alchichica-_D10_GCF_001870225.1_genomic.gbff	Synechococcus_sp_PCC_6312_GCF_000316685.1_genomic.gbff	Thermostichus_lividus_PCC_6715_GCF_002754935.1_genomic.gbff	Thermosynechococcus_elongatus_PKUAC-SCTE542_GCF_003555505.1_genomic.gbff	Thermosynechococcus_sp_CL-1_GCF_008386235.1_genomic.gbff	Thermosynechococcus_sp_HN-54_GCF_023650955.1_genomic.gbff	Thermosynechococcus_sp_TA-1_GCF_017086385.1_genomic.gbff	Thermosynechococcus_sp_a_NK55_GCF_000505665.1_genomic.gbff	Thermosynechococcus_vestitus_BP-1_GCF_000011345.1_genomic.gbff	
12617_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12622_YlqD_family_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12623_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12624_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12625_hypothetical_protein.faa	0	2	1	0	0	0	0	0	0	0	0	0	
12626_hypothetical_protein.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12627_pentapeptide_repeat-...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12628_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12637_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12641_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12645_transposase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12646_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12651_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12652_PadR_family_transcri...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12655_HAD-IA_family_hydrol...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12658_nuclear_transport_fa...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12663_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12664_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12667_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12668_hypothetical_protein.faa	0	2	1	0	0	0	0	0	0	0	0	0	
12669_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12670_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12672_DNA_cytosine_methylt...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12673_hypothetical_protein.faa	0	2	1	0	0	0	0	0	0	0	0	0	
12674_MT-A70_family_methyl...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12682_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12685_DUF4113_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12686_ankyrin_repeat_domai...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12687_site-specific_integr...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12689_phage_integrase_N-te...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12691_FixH_family_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12692_efflux_RND_transport...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12697_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12700_cobalt_transporter.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12702_response_regulator_t...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12703_ATP-binding_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12705_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12706_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12710_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12714_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12715_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12716_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12719_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12720_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12721_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12722_sigma-70_family_RNA_...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12724_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12727_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12728_GNAT_family_N-acetyl...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12729_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12732_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12733_GNAT_family_N-acetyl...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12734_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12735_sepF.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12737_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12738_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12739_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12740_CHAT_domain-containi...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12741_caspase_family_prote...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12742_site-specific_integr...faa	0	1	1	0	1	0	0	0	0	0	0	0	
12743_AbrB-MazE-SpoVT_fami...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12744_alpha-beta_hydrolase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12745_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12746_class_I_SAM-dependen...faa	0	1	0	0	1	0	0	0	0	0	0	0	
12753_plasmid_pRiA4b_ORF-3...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12754_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12755_Ig-like_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12758_tyrosine-type_recomb...faa	0	4	3	0	0	0	0	0	0	0	0	0	
12760_DUF1816_domain-conta...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12763_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12764_helix-turn-helix_dom...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12765_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12766_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12767_phosphate-starvation...faa	0	1	1	0	1	0	0	0	0	0	0	0	
12768_LysR_substrate-bindi...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12769_DUF1816_domain-conta...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12770_DUF1269_domain-conta...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12771_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12774_lipopolysaccharide_h...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12783_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12787_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12789_FHA_domain-containin...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12790_PAS_domain_S-box_pro...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12791_HAMP_domain-containi...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12794_response_regulator.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12795_ATP-binding_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12796_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12797_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12798_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12799_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12800_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12801_DUF6399_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12802_J_domain-containing_...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12806_DNA-RNA_non-specific...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12807_DNA-RNA_non-specific...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12809_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12810_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12811_IS1_family_transposa...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12813_pentapeptide_repeat-...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12815_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12817_pentapeptide_repeat-...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12819_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12820_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12823_hypothetical_protein.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12825_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12828_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12829_strawberry_notch_C-t...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12830_hypothetical_protein.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12831_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12832_DUF2272_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12834_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12835_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12836_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12837_HNH_endonuclease.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12838_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12839_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12841_hypothetical_protein.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12842_serine-threonine_pro...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12844_DUF6431_domain-conta...faa	0	1	2	0	0	0	0	0	0	0	0	0	
12846_RNA-binding_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12847_PRC-barrel_domain-co...faa	0	3	0	0	0	0	0	0	0	0	0	0	
12851_MFS_transporter.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12852_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12853_alpha-beta_hydrolase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12854_alpha-beta_hydrolase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12855_mechanosensitive_ion...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12856_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12857_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12858_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12859_BamA-TamA_family_out...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12860_rod_shape-determinin...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12861_pentapeptide_repeat-...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12862_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12863_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12864_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12865_RNA-guided_endonucle...faa	0	2	1	0	0	3	0	0	0	0	0	0	
12866_ATP-dependent_zinc_p...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12867_rimK.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12868_succinylglutamate_de...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12869_DUF1830_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12870_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12871_mechanosensitive_ion...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12874_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12882_hypothetical_protein.faa	0	3	0	0	0	0	0	0	0	0	0	0	
12883_GGDEF_domain-contain...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12885_RNA_polymerase_sigma...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12887_RNA_polymerase_sigma...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12888_PRC-barrel_domain-co...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12889_HAMP_domain-containi...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12890_recombinase_RecA.faa	0	2	1	0	0	0	0	0	0	0	0	0	
12891_hybrid_sensor_histid...faa	0	2	1	0	0	0	0	0	0	0	0	0	
12892_response_regulator_t...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12893_peptidase_M42.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12895_diguanylate_cyclase.faa	0	2	0	0	0	0	0	0	0	0	0	0	
12896_transposase_family_p...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12897_ISAs1_family_transpo...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12898_tetratricopeptide_re...faa	0	2	0	0	0	0	0	0	0	0	0	0	
12899_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12901_ATP-binding_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12902_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12903_PAS_domain-containin...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12904_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12905_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12906_helix-turn-helix_dom...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12907_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12909_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12916_methyltransferase_do...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12917_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12920_GNAT_family_N-acetyl...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12922_DUF6431_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12923_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12924_DUF6431_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12926_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12927_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12929_AAA_family_ATPase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12930_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12936_ASCH_domain-containi...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12941_transposase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12942_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12943_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12945_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12946_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12954_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12955_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12957_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12959_AbrB_family_transcri...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12960_HU_family_DNA-bindin...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12961_sigma-70_family_RNA_...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12962_DUF1830_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12963_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12965_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12966_PadR_family_transcri...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12967_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12968_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12969_response_regulator.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12972_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12974_pentapeptide_repeat-...faa	0	1	0	0	0	0	0	0	0	0	0	0	
12977_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12978_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12979_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12980_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12981_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12982_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12983_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12985_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12989_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12991_nucleotidyl_transfer...faa	0	1	1	0	0	0	0	0	0	0	0	0	
12992_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12993_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
12995_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
12999_phosphatidylserine_d...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13001_ankyrin_repeat_domai...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13002_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13003_SDR_family_oxidoredu...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13006_helix-turn-helix_dom...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13008_type_I_restriction-m...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13010_restriction_endonucl...faa	0	1	1	0	1	1	0	0	0	0	0	0	
13011_HsdR_family_type_I_s...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13012_M48_family_metallope...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13013_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13021_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13022_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13023_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13026_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13028_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13031_NB-ARC_domain-contai...faa	0	1	2	0	0	0	0	0	0	0	0	0	
13033_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13036_BamA-TamA_family_out...faa	0	1	2	0	0	0	0	0	0	0	0	0	
13037_filamentous_hemagglu...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13038_alpha-beta_hydrolase.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13039_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13040_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13041_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13043_pentapeptide_repeat-...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13044_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13048_ParA_family_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13049_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13050_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13057_ATP-binding_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13060_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13062_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13064_ISAs1_family_transpo...faa	0	1	4	0	0	0	0	0	0	0	0	0	
13068_COP23_domain-contain...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13069_SUMF1-EgtB-PvdO_fami...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13071_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13073_DUF1830_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13074_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13076_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13079_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13081_M23_family_metallope...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13082_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13084_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13093_SDR_family_NAD-P--de...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13095_sigma-70_family_RNA_...faa	0	1	2	0	0	0	0	0	0	0	0	0	
13096_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13097_NB-ARC_domain-contai...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13103_putative_dsRNA-bindi...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13105_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13107_transposase.faa	0	1	3	0	0	0	0	0	0	0	0	0	
13108_leucine-rich_repeat_...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13109_AraC_family_transcri...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13114_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13117_type_II_toxin-antito...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13118_toxin_HicA.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13119_fimbrial_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13129_IS630_family_transpo...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13130_helix-turn-helix_dom...faa	0	1	3	0	0	0	0	0	0	0	0	0	
13133_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13134_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13137_hypothetical_protein.faa	0	4	0	0	0	0	0	0	0	0	0	0	
13138_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13143_WecB-TagA-CpsF_famil...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13145_CBS_domain-containin...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13147_response_regulator.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13148_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13149_ribbon-helix-helix_p...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13152_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13153_putative_Ig_domain-c...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13154_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13155_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13160_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13162_methyltransferase_do...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13163_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13165_DUF2949_domain-conta...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13167_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13168_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13169_SMP-30-gluconolacton...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13172_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13173_HigA_family_addictio...faa	0	1	3	0	0	0	0	0	0	0	0	0	
13176_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13178_oxygenase_MpaB_famil...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13179_sigma-70_family_RNA_...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13182_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13183_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13184_zinc-ribbon_domain-c...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13185_PQQ-binding-like_bet...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13188_methyltransferase_do...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13191_UPF0236_family_prote...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13192_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13193_DUF4157_domain-conta...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13194_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13195_double-stranded_RNA_...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13196_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13199_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13200_cell_division_protei...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13201_RNA-binding_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13202_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13203_helix-turn-helix_tra...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13204_RidA_family_protein.faa	0	2	0	0	0	0	0	0	0	0	0	0	
13205_ISKra4_family_transp...faa	0	1	3	0	1	0	0	0	0	0	0	0	
13206_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13207_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13208_caspase_family_prote...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13213_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13215_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13216_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13219_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13223_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13224_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13228_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13229_VWA_domain-containin...faa	0	1	1	0	0	0	0	0	0	0	0	0	
13230_DUF6283_family_prote...faa	0	1	0	0	0	0	0	0	0	0	0	0	
13231_hypothetical_protein.faa	0	1	1	0	0	0	0	0	0	0	0	0	
13233_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13234_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13235_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13236_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
13239_hypothetical_protein.faa	0	1	0	0	0	0	0	0	0	0	0	0	
