Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
15631_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15632_UbiD_family_decarbox...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15633_pyridoxamine_5--phos...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15634_aldo-keto_reductase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15635_cupin_domain-contain...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15636_NAD-P--dependent_alc...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15637_AraC_family_transcri...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15638_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15639_Na+-H+_antiporter.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15640_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15641_tannase-feruloyl_est...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15643_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15644_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15645_substrate-binding_do...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15646_aldo-keto_reductase.faa,,,,,,,,,,,,,,0,0,1,1,1,0
15647_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15651_YtxH_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15652_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15653_DUF2382_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15654_exopolysaccharide_bi...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15655_polysaccharide_deace...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15656_helix-turn-helix_tra...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15658_serine-threonine-pro...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15659_phosphate_ABC_transp...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15670_slipin_family_protei...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15672_protein_kinase.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15674_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15678_FecR_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15679_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15689_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15690_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15691_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15692_maturase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15693_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15694_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15696_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15697_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15698_DUF1902_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15699_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,1,0
15700_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,1,1,1
15701_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15702_DNA_cytosine_methylt...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15703_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15704_transposase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15708_DUF99_family_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15709_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15710_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15711_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15712_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15713_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15714_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15715_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15716_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15717_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15723_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15724_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15725_DnaJ_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,1,1
15731_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15732_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15738_1-acyl-sn-glycerol-3...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15739_DUF2079_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15740_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15741_polysaccharide_deace...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15746_DUF2945_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15747_DUF3140_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15752_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15754_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15755_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15756_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15757_clan_AA_aspartic_pro...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15758_DNA_modification_met...faa,,,,,,,,,,,,,,0,0,1,1,1,0
15769_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15778_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15782_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15788_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15792_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15794_DUF1778_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15795_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15796_DUF2281_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15797_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15800_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15801_after-VIT_domain-con...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15803_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15805_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15811_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15813_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15826_PAS_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15827_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15830_caspase_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,1,1
15831_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,0,0,1,1,1,1
15832_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,0,1,1,1,1
15833_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15834_DNA_-cytosine-5---me...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15835_MFS_transporter.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15838_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15839_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15840_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15841_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15842_M10_family_metallope...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15844_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15845_2-3-diaminopropionat...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15848_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15849_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15850_amino_acid_adenylati...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15852_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15853_APC_family_permease.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15854_IS607_family_transpo...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15855_transposase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15856_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15857_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15861_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15862_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15863_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15864_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15865_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15866_BREX-3_system_P-loop...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15872_response_regulator.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15873_response_regulator.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15875_M20-M25-M40_family_m...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15890_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15892_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15893_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15894_DUF4365_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15895_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15896_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15897_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15898_sugar_ABC_transporte...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15899_ABC_transporter_perm...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15900_ABC_transporter_perm...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15901_DUF3857_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15902_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15903_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15904_XisI_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15915_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
15916_N-acetylmuramoyl-L-a...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15919_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15943_DUF4065_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15944_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15951_DUF3368_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15952_UPF0175_family_prote...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15953_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15955_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15959_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15960_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15962_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15963_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15965_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15966_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15969_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15972_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15973_DUF1778_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15974_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15975_nitrite_reductase_la...faa,,,,,,,,,,,,,,0,0,1,1,0,1
15976_nirD.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15977_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15978_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15979_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15981_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,1,1,0,0
15983_HAMP_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15988_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15992_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
15993_amino_acid_adenylati...faa,,,,,,,,,,,,,,0,0,1,1,0,0
15994_amino_acid_adenylati...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16004_MOSC_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16006_phospholipid-binding...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16007_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16008_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16009_addiction_module_com...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16010_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16011_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16028_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16029_translation_initiati...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16034_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,1,1,1
16047_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16048_STAS-like_domain-con...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16049_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16051_ribbon-helix-helix_d...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16052_BrnT_family_toxin.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16055_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16056_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16058_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16059_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16060_manganese_catalase_f...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16061_family_10_glycosylhy...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16062_heparan-alpha-glucos...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16063_DUF1648_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16064_RNA_2--phosphotransf...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16065_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16066_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16068_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16070_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16071_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16072_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16073_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16074_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16075_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16085_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16087_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16088_reverse_transcriptas...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16090_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16092_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16093_Fic_family_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16094_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,1,0
16095_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16096_UvrD-helicase_domain...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16098_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16101_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16102_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16103_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16104_cytochrome_P450.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16106_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,1,0
16108_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16109_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16110_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16111_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16118_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16119_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16122_RNA-binding_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16129_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16136_HEPN_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16137_peptidase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16141_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16144_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16145_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16146_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16147_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16148_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16149_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16150_AraC_family_transcri...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16151_NADPH-quinone_oxidor...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16152_NAD-P--dependent_alc...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16153_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16154_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16155_alcohol_dehydrogenas...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16156_zinc-binding_dehydro...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16157_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16158_CTB_family_bacterioc...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16159_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16160_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16161_intradiol_ring-cleav...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16162_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16163_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16164_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16165_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16166_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16167_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16168_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16169_serine-threonine-pro...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16170_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16172_FHA_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16176_DUF3466_family_prote...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16177_DUF2171_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16181_DGQHR_domain-contain...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16182_GIY-YIG_nuclease_fam...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16183_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16185_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16186_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16187_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16188_site-specific_integr...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16189_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16190_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16191_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16193_DUF3854_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16194_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16195_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16197_response_regulator.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16198_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16199_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16200_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,1,1
16201_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,1,1
16202_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16203_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16204_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16205_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16206_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,1,1,0
16207_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16208_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16210_FAD-dependent_monoox...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16211_TetR_family_transcri...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16212_efflux_RND_transport...faa,,,,,,,,,,,,,,0,0,1,1,1,1
16213_DUF952_domain-contai...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16214_CusA-CzcA_family_hea...faa,,,,,,,,,,,,,,0,0,1,1,1,1
16215_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16217_efflux_RND_transport...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16218_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16219_heavy_metal-responsi...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16220_cupredoxin_domain-co...faa,,,,,,,,,,,,,,0,0,1,1,1,0
16225_DUF2808_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,1,1
16226_LysR_family_transcri...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16227_TSUP_family_transpor...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16228_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,1,1
16231_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,1,1
16232_glycoside_hydrolase_...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16233_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16234_tyrosine_phenol-lyas...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16235_ATP-binding_domain-c...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16236_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16238_HAMP_domain-containi...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16251_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16256_PIG-L_family_deacety...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16259_four_helix_bundle_pr...faa,,,,,,,,,,,,,,0,0,1,1,1,1
16261_M48_family_metallope...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16262_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16263_OFA_family_MFS_trans...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16266_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16267_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16268_TIR_domain-containin...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16269_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16270_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16271_nucleoside_2-deoxyri...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16276_dienelactone_hydrola...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16278_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16291_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16292_RNA_ligase_family_pr...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16294_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16313_ThiF_family_adenylyl...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16317_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16318_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16319_XisI_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16320_scytonemin_biosynthe...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16321_helix-turn-helix_tra...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16322_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16334_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16335_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16339_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16346_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16347_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16348_XisI_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1
16349_fatty-acid_oxidation...faa,,,,,,,,,,,,,,0,0,1,1,0,0
16350_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16358_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,1,1,0,0
16359_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,1,1,0,1
16360_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,1,1,0,0
