Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Chamaesiphon_minutus_PCC_6605_GCF_000317145.1_genomic.gbff,Chondrocystis_sp_NIES-4102_GCF_002368355.1_genomic.gbff,Cyanobacterium_aponinum_PCC_10605_GCF_000317675.1_genomic.gbff,Dactylococcopsis_salina_PCC_8305_GCF_000317615.1_genomic.gbff,Euhalothece_natronophila_Z-M001_GCF_007904085.1_genomic.gbff,Geminocystis_herdmanii_PCC_6308_GCF_000332235.1_genomic.gbff,Geminocystis_sp_NIES-3708_GCF_001548095.1_genomic.gbff,Geminocystis_sp_NIES-3709_GCF_001548115.1_genomic.gbff,Halothece_sp_PCC_7418_GCF_000317635.1_genomic.gbff,Stanieria_cyanosphaera_PCC_7437_GCF_000317575.1_genomic.gbff,Stanieria_sp_NIES-3757_GCF_002355455.1_genomic.gbff
13598_EAL_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13601_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0
13603_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13612_slipin_family_protei...faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1
13617_integral_membrane_se...faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0
13620_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0
13621_methyl-accepting_che...faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,1,1
13626_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13627_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,1,0
13629_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0
13630_nucleoside_deaminase.faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0
13631_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13632_transporter_substrat...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13641_DUF4114_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13643_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13645_nitric-oxide_reducta...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13647_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13648_CopD_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0
13657_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13671_mechanosensitive_ion...faa,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0
13678_urtD.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13679_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13681_petL.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13685_DNA-binding_domain-c...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13689_DUF1698_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13695_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13696_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13697_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13703_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0
13713_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13714_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1
13722_hypF.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13723_hypB.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13724_hypA.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,0
13729_chlorophyll_a-b_bind...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13731_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0
13732_GtrA_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13739_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13753_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13766_linear_amide_C-N_hyd...faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,1
13771_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13775_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0
13776_DUF86_domain-contain...faa,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,1,0
13783_diguanylate_cyclase.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13788_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0
13789_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0
13793_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13794_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13795_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1
13796_SRPBCC_family_protei...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13798_-2Fe-2S--binding_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13803_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13809_DUF1176_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13818_dicarboxylate-amino_...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0
13829_TerD_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13831_DUF4007_family_prote...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13832_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0
13833_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13835_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13836_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,0,0
13837_putative_toxin-antit...faa,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,0,0,1
13839_phosphoadenosine_pho...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13840_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13841_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13842_DNA_translocase_FtsK.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13843_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13844_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13845_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13846_cysteine_desulfurase.faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13858_feoB.faa,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,0
13859_DUF4188_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13861_gcvA.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13864_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13866_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13868_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13872_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0
13876_response_regulator.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13879_IS200-IS605_family_a...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13880_HypC-HybG-HupF_famil...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13882_hoxE.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13883_SLBB_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13884_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13885_hoxU.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13886_NAD-P--dependent_nic...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13888_N-6_DNA_methylase.faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0
13889_Ni-Fe_hydrogenase_su...faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,1
13891_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13893_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0
13895_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13896_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0
13897_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
13900_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13904_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0
13909_site-specific_DNA-me...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13914_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13920_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13924_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13925_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13926_cadherin_domain-cont...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13927_cadherin_repeat_doma...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13930_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13938_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13945_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13946_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13954_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13955_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13968_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13969_IS200-IS605_family_a...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13973_S1C_family_serine_pr...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
13974_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13980_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13987_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
13988_IS630_family_transpo...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1
13989_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0
13990_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0
13997_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14002_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14003_UPF0175_family_prote...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0
14010_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0
14026_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14044_TIGR03032_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14048_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14060_aspartyl_protease_fa...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14061_DJ-1-PfpI_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14062_DJ-1-PfpI_family_pro...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14069_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,1,1
14082_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14087_DUF3368_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14091_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14094_hemerythrin_domain-c...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14099_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14103_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14104_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14105_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14106_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14107_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14109_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14110_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14112_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14113_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14114_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14116_RRXRR_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0
14117_hybrid_sensor_histid...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14124_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,1,1,1
14135_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14137_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14140_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,0
14141_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,0,0
14143_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14144_IS607_family_transpo...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14145_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14147_DUF2283_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14151_ATP-binding_cassette...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14153_N-acetylneuraminate_...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0
14154_DMT_family_transport...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14156_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14157_acylneuraminate_cyti...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0
14158_dihydrodipicolinate_...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14159_UDP-N-acetyl_glucosa...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14160_sulfotransferase_dom...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14162_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1
14164_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14167_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14168_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14170_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14173_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14174_IS607_family_transpo...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14175_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14177_DUF29_family_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14180_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14181_YdcF_family_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14184_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14187_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14188_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14189_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14191_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14192_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14193_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14194_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14217_cadherin_domain-cont...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14218_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14219_cadherin_repeat_doma...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14221_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14223_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14224_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14225_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14226_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14227_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14229_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14230_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14231_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14232_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14233_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14234_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14235_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14236_cas10d.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14237_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14238_cas3.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14241_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14249_carotenoid_oxygenase...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14252_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14254_universal_stress_pro...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14260_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14269_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14270_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14279_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14282_DUF4160_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14283_DUF2442_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14289_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0
14292_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1
14293_ATP-binding_cassette...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14295_aspartate-glutamate_...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14297_amino_acid_ABC_trans...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14298_transporter_substrat...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14304_DMT_family_transport...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14309_class_I_SAM-dependen...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14311_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14313_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14335_calcium-binding_prot...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14346_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14352_transposase.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14353_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14368_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14369_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14374_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14376_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14382_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14385_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14386_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14388_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14390_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14391_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0
14398_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14422_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14424_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14425_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14427_2Fe-2S_iron-sulfur_c...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14437_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14444_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14449_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14467_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14477_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14480_IS200-IS605_family_a...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14482_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14491_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14497_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14498_endonuclease_domain-...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14501_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14506_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14509_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14511_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14512_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14517_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14518_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14519_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14520_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14521_transposase.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14523_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14525_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14526_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14532_iscB.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14535_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14546_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14547_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
14548_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
