source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Pseudoanabaena_clade/pangenoma	Pseudanabaena_sp_ABRG5-3_GCF_003967015.1_genomic.gbff	Pseudanabaena_sp_PCC_7367_GCF_000317065.1_genomic.gbff	Synechococcus_sp_JA-2-3Ba_2-13_JA-2-3Ba_2-13_GCF_000013225.1_genomic.gbff	Synechococcus_sp_JA-3-3Ab_GCF_000013205.1_genomic.gbff	Synechococcus_sp_PCC_7336_GCF_000332275.1_genomic.gbff	Synechococcus_sp_PCC_7502_GCF_000317085.1_genomic.gbff	
13308_phycobiliprotein_lya...faa	0	1	1	1	0	1	
13309_S41_family_peptidase.faa	1	1	1	1	1	1	
13310_cytochrome_b6.faa	1	1	1	1	1	1	
13311_petD.faa	1	1	1	1	1	1	
13312_leuB.faa	1	1	1	1	1	1	
13313_ntcA.faa	1	1	1	1	1	1	
13314_PDZ_domain-containin...faa	1	1	1	1	1	1	
13315_hypothetical_protein.faa	0	0	1	1	0	0	
13316_hypothetical_protein.faa	0	0	1	1	1	0	
13317_upp.faa	1	1	1	1	1	1	
13318_HAD_hydrolase_family...faa	0	0	1	1	1	0	
13319_tetratricopeptide_re...faa	0	0	1	1	0	0	
13320_DnaJ_domain-containi...faa	0	0	0	1	0	0	
13321_hypothetical_protein.faa	1	0	0	1	0	0	
13322_DUF2103_domain-conta...faa	0	0	1	1	1	0	
13323_TIGR03279_family_rad...faa	0	0	1	1	1	0	
13324_UPF0182_family_prote...faa	0	0	1	1	1	1	
13326_ruvB.faa	1	1	1	2	1	1	
13327_phycobilisome_rod-co...faa	1	1	1	2	1	1	
13328_glycosyltransferase_...faa	0	0	1	2	0	0	
13329_OFA_family_MFS_trans...faa	0	0	1	1	0	0	
13330_nifT.faa	1	0	1	1	0	0	
13331_nitrogen_fixation_pr...faa	1	0	1	1	0	0	
13332_nifV.faa	1	0	1	1	0	0	
13333_nifK.faa	1	0	1	1	0	0	
13334_nifD.faa	1	0	1	1	0	0	
13335_nifH.faa	1	0	1	1	0	0	
13336_nifU.faa	1	0	1	1	0	0	
13337_nifS.faa	1	0	1	1	0	0	
13338_fdxB.faa	1	0	1	1	0	0	
13339_nifB.faa	1	0	1	1	0	0	
13340_hypothetical_protein.faa	0	0	1	1	0	0	
13341_DNA_starvation-stati...faa	0	0	1	1	0	0	
13342_DUF2949_domain-conta...faa	0	0	1	1	1	0	
13343_nitrogenase.faa	0	0	1	1	0	0	
13344_nifE.faa	0	0	1	1	0	0	
13345_nifN.faa	0	0	1	1	0	0	
13346_nifX.faa	1	0	1	1	0	0	
13347_NifX-associated_nitr...faa	1	0	1	1	0	0	
13348_hypothetical_protein.faa	1	0	1	1	0	0	
13349_nifW.faa	0	0	1	1	0	0	
13350_2Fe-2S_iron-sulfur_c...faa	0	0	1	1	0	0	
13351_FeoA_domain-containi...faa	0	0	1	1	0	0	
13352_hypothetical_protein.faa	0	0	1	1	0	0	
13353_helix-turn-helix_dom...faa	1	0	1	1	0	1	
13354_molybdopterin-bindin...faa	2	0	1	1	0	0	
13355_modA.faa	1	0	1	1	1	2	
13356_modB.faa	1	0	1	1	1	0	
13358_UPF0182_family_prote...faa	0	0	0	1	0	0	
13363_glycosyltransferase_...faa	0	0	1	1	1	1	
13364_hypothetical_protein.faa	0	0	0	1	0	0	
13365_cobalamin-binding_pr...faa	0	0	0	1	0	0	
13366_crtH.faa	1	1	1	1	1	1	
13367_ABC_transporter_perm...faa	1	1	1	1	0	0	
13368_ATP-binding_cassette...faa	1	1	2	1	0	0	
13369_PD--D-E-XK_nuclease_...faa	1	1	1	1	1	1	
13372_M48_family_metallope...faa	1	1	1	1	1	1	
13373_aroB.faa	1	1	1	1	1	1	
13374_aspartate-semialdehy...faa	1	1	1	1	1	1	
13375_hypothetical_protein.faa	0	0	0	1	0	0	
13376_ZIP_family_metal_tra...faa	0	0	1	1	0	0	
13377_alpha-beta_fold_hydr...faa	0	0	1	1	1	0	
13378_DUF3598_family_prote...faa	1	1	1	1	1	1	
13379_hypothetical_protein.faa	0	0	0	1	0	0	
13380_hypothetical_protein.faa	0	0	0	1	0	0	
13381_cadmium_resistance_t...faa	0	0	0	1	0	0	
13382_murB.faa	1	1	1	1	1	1	
13383_murC.faa	1	1	1	1	1	1	
13384_ABC_exporter_membran...faa	1	1	1	1	2	2	
13385_devC.faa	2	2	1	1	3	2	
13386_DevA_family_ABC_tran...faa	1	1	1	1	2	2	
13387_GDP-L-fucose_synthas...faa	1	1	1	1	1	1	
13388_alaS.faa	1	1	1	1	1	1	
13389_protein_kinase.faa	1	1	1	1	1	1	
13390_hypothetical_protein.faa	1	1	1	1	1	1	
13391_histidinol-phosphate...faa	1	1	1	1	1	1	
13392_hypothetical_protein.faa	0	0	1	1	0	0	
13393_Hsp20-alpha_crystall...faa	0	0	1	1	1	0	
13394_SAM-dependent_chlori...faa	0	1	1	1	1	0	
13397_response_regulator_t...faa	1	0	1	1	1	1	
13398_ABC_transporter_ATP-...faa	1	1	1	1	1	1	
13399_FIST_C-terminal_doma...faa	1	1	1	1	1	1	
13400_LysM_peptidoglycan-b...faa	0	0	1	1	0	0	
13401_cysS.faa	1	1	1	1	1	1	
13402_peptidase_S10.faa	0	0	1	1	0	0	
13403_hypothetical_protein.faa	0	0	1	1	1	0	
13404_thiL.faa	1	1	1	1	1	1	
13405_kaiC.faa	1	1	1	1	1	1	
13406_kaiB.faa	1	1	1	1	1	1	
13407_circadian_clock_prot...faa	1	1	1	1	1	1	
13408_nucleoside_hydrolase.faa	0	0	1	1	1	0	
13409_pgsA.faa	1	1	1	1	1	1	
13410_ruvC.faa	1	1	1	1	1	1	
13411_LON_peptidase_substr...faa	1	1	1	1	1	1	
13412_alpha-beta_hydrolase...faa	0	0	1	1	0	0	
13413_hypothetical_protein.faa	0	0	1	1	0	0	
13414_GNAT_family_N-acetyl...faa	1	1	1	1	1	1	
13415_LuxR_C-terminal-rela...faa	1	1	1	1	1	0	
13416_rhomboid_family_intr...faa	1	1	1	1	1	0	
13417_Uma2_family_endonucl...faa	1	0	1	1	1	2	
13421_adenosine_deaminase.faa	0	0	1	1	1	0	
13422_mnmH.faa	0	0	1	1	1	0	
13423_cysteine_hydrolase.faa	1	1	0	1	0	1	
13425_urtE.faa	1	1	1	1	1	1	
13426_urtD.faa	1	1	1	1	1	1	
13427_urtC.faa	1	1	1	1	1	1	
13428_urtB.faa	1	1	1	1	1	1	
13429_urtA.faa	1	1	1	1	1	1	
13430_S9_family_peptidase.faa	1	1	1	1	1	0	
13431_transglycosylase_SLT...faa	1	1	1	1	1	1	
13432_DUF3082_domain-conta...faa	0	0	1	1	0	0	
13433_DnaJ_domain-containi...faa	1	1	1	1	1	1	
13434_ATP-dependent_Clp_pr...faa	0	0	1	1	0	0	
13435_hypothetical_protein.faa	0	0	1	1	1	0	
13436_fatty_acid_desaturas...faa	1	1	1	1	1	1	
13437_psaK.faa	0	0	1	1	0	0	
13438_photosystem_II_react...faa	1	1	1	1	1	1	
13439_DUF3611_family_prote...faa	1	1	1	1	2	1	
13440_DUF4168_domain-conta...faa	0	0	1	1	0	0	
13441_bchI.faa	1	1	1	1	1	1	
13444_cofactor_assembly_of...faa	1	1	1	1	1	1	
13445_thermonuclease_famil...faa	0	0	1	1	1	0	
13446_homocysteine_biosynt...faa	1	1	1	1	1	1	
13447_cpdA.faa	1	1	1	1	1	1	
13448_psbP.faa	1	1	1	1	1	1	
13449_bifunctional_-p-ppGp...faa	1	1	1	1	1	1	
13450_ylqF.faa	1	1	1	1	1	1	
13451_2Fe-2S_iron-sulfur_c...faa	1	1	1	1	0	1	
13452_FGGY-family_carbohyd...faa	1	1	1	1	1	1	
13453_AarF-ABC1-UbiB_kinas...faa	0	1	1	1	1	0	
13454_peroxiredoxin_family...faa	0	0	1	1	0	0	
13455_SRPBCC_family_protei...faa	0	0	1	1	1	0	
13456_hypothetical_protein.faa	0	0	1	1	0	0	
13457_RNA_methyltransferas...faa	1	0	1	1	1	1	
13458_hypothetical_protein.faa	1	1	1	1	1	1	
13459_lpxC.faa	1	1	1	1	1	1	
13461_fabZ.faa	1	1	1	1	1	1	
13464_lpxA.faa	1	1	1	1	1	1	
13465_lpxB.faa	1	1	1	1	1	1	
13466_DUF1611_domain-conta...faa	0	0	1	1	0	0	
13467_dipeptide_epimerase.faa	0	0	1	1	0	0	
13468_acetolactate_synthas...faa	1	1	1	1	1	1	
13469_GspE-PulE_family_pro...faa	1	1	1	1	1	1	
13470_type_IV_pilus_twitch...faa	1	1	1	1	1	0	
13471_type_II_secretion_sy...faa	1	1	1	1	1	1	
13472_hypothetical_protein.faa	0	0	0	1	0	0	
13473_alpha-D-glucose_phos...faa	1	1	1	1	1	0	
13474_alpha-beta_fold_hydr...faa	1	1	1	1	1	1	
13475_DUF6523_family_prote...faa	1	1	1	1	1	0	
13476_DUF3536_domain-conta...faa	1	0	1	1	1	1	
13477_folD.faa	1	1	1	1	1	1	
13478_xseB.faa	0	0	1	1	0	0	
13479_xseA.faa	1	0	1	1	1	1	
13481_AI-2E_family_transpo...faa	0	0	1	1	1	0	
13482_DUF1257_domain-conta...faa	1	1	1	1	0	1	
13483_pentapeptide_repeat-...faa	0	0	1	1	0	0	
13484_phosphoketolase_fami...faa	1	1	1	1	1	1	
13485_mraY.faa	1	1	1	1	1	1	
13486_hypothetical_protein.faa	1	1	0	1	0	1	
13487_pyridoxamine_5--phos...faa	1	1	1	1	1	0	
13488_GNAT_family_N-acetyl...faa	1	1	1	1	1	1	
13489_DUF3386_domain-conta...faa	1	1	1	1	1	1	
13490_murA.faa	1	1	1	1	1	1	
13491_geranylgeranyl_reduc...faa	1	1	1	1	1	1	
13492_ATP-binding_protein.faa	1	1	1	1	0	2	
13493_OmpA_family_protein.faa	0	0	1	1	0	0	
13494_helix-turn-helix_tra...faa	0	0	1	1	1	1	
13495_hypothetical_protein.faa	1	1	1	1	1	1	
13496_ndhC.faa	1	1	1	1	1	1	
13497_NADH_dehydrogenase_s...faa	1	1	1	1	1	1	
13498_NAD-P-H-quinone_oxid...faa	1	1	1	1	1	1	
13499_hypothetical_protein.faa	0	0	1	1	1	0	
13500_SAM-dependent_methyl...faa	0	0	1	1	0	0	
13501_SemiSWEET_transporte...faa	1	0	0	1	0	1	
13502_hypothetical_protein.faa	1	1	1	1	0	1	
13505_class_I_SAM-dependen...faa	0	0	1	1	0	0	
13506_hypothetical_protein.faa	1	1	1	1	1	1	
13507_PspA-IM30_family_pro...faa	0	0	1	1	0	0	
13508_tetratricopeptide_re...faa	1	0	1	1	0	1	
13509_hypothetical_protein.faa	0	0	1	1	0	0	
13511_DUF2949_domain-conta...faa	0	0	0	1	0	0	
13513_transposase.faa	0	0	0	1	0	0	
13514_recG.faa	1	1	1	1	1	1	
13515_psaM.faa	0	0	1	1	0	0	
13516_serine_hydroxymethyl...faa	1	1	1	1	1	1	
13517_undecaprenyl-decapre...faa	1	1	1	1	1	1	
13518_hypothetical_protein.faa	0	0	1	1	0	0	
13519_adenine_phosphoribos...faa	1	1	1	1	1	1	
13520_hypothetical_protein.faa	0	0	1	1	1	0	
13521_peptidase_M3.faa	0	0	1	1	0	0	
13522_YifB_family_Mg_chela...faa	1	1	1	1	1	1	
13523_recF.faa	1	1	1	1	1	1	
13524_hypothetical_protein.faa	0	0	1	1	0	0	
13525_ATP-binding_protein.faa	0	0	0	1	0	0	
13526_hypothetical_protein.faa	0	0	0	1	0	0	
13527_hypothetical_protein.faa	0	0	0	1	0	0	
13528_response_regulator_t...faa	2	1	1	1	0	1	
13529_hypothetical_protein.faa	0	0	1	1	0	0	
13530_ABC_transporter_subs...faa	0	0	1	1	0	0	
13531_energy_transducer_To...faa	0	0	0	1	0	0	
13532_TonB-dependent_hemog...faa	0	0	1	1	0	0	
13533_ABC_transporter_ATP-...faa	1	1	1	1	1	0	
13534_iron_ABC_transporter...faa	1	1	1	1	1	0	
13535_RNA-guided_endonucle...faa	0	0	1	1	0	0	
13536_mutS.faa	1	1	1	1	1	1	
13537_cofactor_assembly_of...faa	1	1	1	1	1	1	
13538_sigC.faa	1	1	1	1	1	1	
13539_murJ.faa	1	1	1	1	1	1	
13540_DUF4278_domain-conta...faa	0	0	0	1	0	0	
13542_phycobilisome_rod-co...faa	2	3	1	1	4	2	
13543_phycocyanin_subunit_...faa	1	1	1	1	2	1	
13544_phycocyanin_subunit_...faa	1	0	1	1	0	0	
13545_chromophore_lyase_Cp...faa	1	2	1	1	1	1	
13546_pheS.faa	1	1	1	1	1	1	
13547_PipX_family_protein.faa	1	1	1	1	1	1	
13548_TIGR04376_family_pro...faa	1	1	1	1	1	1	
13549_ABC_transporter_ATP-...faa	1	0	1	1	0	1	
13550_MBL_fold_metallo-hyd...faa	0	1	1	1	0	1	
13551_cellulose_synthase.faa	0	0	1	1	1	1	
13552_rpmA.faa	1	1	1	1	1	1	
13553_rplU.faa	1	1	1	1	1	1	
13554_photosystem_reaction...faa	0	0	1	1	0	0	
13555_hypothetical_protein.faa	0	0	1	1	0	0	
13556_DnaJ_domain-containi...faa	0	0	1	1	0	0	
13557_ChaB_family_protein.faa	0	0	1	1	1	0	
13558_M28_family_peptidase.faa	2	1	1	1	0	1	
13559_HAD_family_hydrolase.faa	0	0	1	1	0	0	
13560_lpdA.faa	1	1	1	1	1	1	
13561_methyltransferase_do...faa	0	0	1	1	0	0	
13562_TldD-PmbA_family_pro...faa	1	0	1	1	1	1	
13563_glgB.faa	1	2	1	1	1	1	
13566_tatA.faa	0	0	1	1	1	0	
13567_anti-sigma_factor.faa	0	0	1	1	0	0	
13568_hypothetical_protein.faa	1	1	1	1	1	1	
13569_NAD-P-H-quinone_oxid...faa	1	1	1	1	1	1	
13570_DUF2996_domain-conta...faa	0	0	1	1	0	0	
13571_glgA.faa	0	0	1	1	1	0	
13572_DUF1957_domain-conta...faa	1	1	1	1	1	1	
13573_ilvB.faa	1	1	1	1	1	1	
13574_hypothetical_protein.faa	0	0	1	1	1	0	
13575_hypothetical_protein.faa	0	0	1	1	0	0	
13576_hypothetical_protein.faa	0	0	1	1	0	0	
13577_toll-interleukin-1_r...faa	0	0	1	1	1	0	
13578_hypothetical_protein.faa	0	0	0	1	0	0	
13580_hypothetical_protein.faa	0	0	1	1	0	0	
13581_LmeA_family_phosphol...faa	1	1	1	1	1	1	
13582_GerMN_domain-contain...faa	0	0	1	1	1	0	
13583_MlaE_family_lipid_AB...faa	1	1	1	1	1	1	
13584_peptidylprolyl_isome...faa	1	1	1	1	1	1	
13585_hypothetical_protein.faa	0	0	0	1	0	0	
13586_hypothetical_protein.faa	0	0	0	1	0	0	
13587_VWA_domain-containin...faa	0	0	1	1	0	0	
13588_hypothetical_protein.faa	0	0	1	1	0	0	
13589_tyrS.faa	1	1	1	1	1	1	
13590_psbU.faa	1	1	1	1	1	1	
13591_gcvP.faa	1	1	1	1	1	1	
13592_hypothetical_protein.faa	0	0	1	1	0	0	
13593_Asp-tRNA-Asn--Glu-tR...faa	0	0	1	1	0	0	
13594_DUF4089_domain-conta...faa	0	0	1	1	0	0	
13595_hemerythrin_domain-c...faa	0	0	1	1	0	0	
13596_MnmC_family_methyltr...faa	1	1	1	1	1	1	
13597_accD.faa	1	0	1	1	1	1	
13599_class_I_SAM-dependen...faa	0	0	1	1	0	0	
13600_NAD-binding_protein.faa	1	1	1	1	0	1	
13601_Fe-3+-_ABC_transport...faa	0	1	1	1	1	1	
13602_esterase-like_activi...faa	0	0	1	1	0	0	
13603_iron_ABC_transporter...faa	0	1	1	1	1	1	
13604_F0F1_ATP_synthase_su...faa	1	1	1	1	1	1	
13605_atpA.faa	1	1	1	1	1	1	
13606_atpH.faa	1	1	1	1	1	1	
13607_F0F1_ATP_synthase_su...faa	1	1	1	1	1	1	
13608_F0F1_ATP_synthase_su...faa	1	1	1	1	1	1	
13609_atpE.faa	1	1	1	1	0	1	
13610_atpB.faa	1	1	1	1	1	1	
13611_ATP_synthase_subunit...faa	0	0	0	1	0	0	
13612_DUF3177_family_prote...faa	1	1	1	1	0	1	
13613_hypothetical_protein.faa	1	1	1	1	1	1	
13614_gpmI.faa	1	1	1	1	1	1	
13615_tetratricopeptide_re...faa	1	1	1	1	1	1	
13616_dps.faa	0	0	1	1	1	0	
13617_mnmE.faa	1	1	1	1	1	1	
13618_glgP.faa	0	1	2	2	1	1	
13619_tetratricopeptide_re...faa	0	0	1	1	0	0	
13620_ilvN.faa	1	1	1	1	1	1	
13621_hypothetical_protein.faa	0	0	0	1	0	0	
13622_DUF3120_domain-conta...faa	1	1	1	1	1	1	
13623_glucokinase.faa	1	1	1	1	1	1	
13624_NUDIX_hydrolase.faa	1	1	1	1	1	1	
13625_trpE.faa	1	1	1	1	1	1	
13626_phytanoyl-CoA_dioxyg...faa	0	0	1	1	0	0	
13627_chlG.faa	1	1	1	1	1	1	
13628_hypothetical_protein.faa	0	0	1	1	0	0	
13629_MFS_transporter.faa	2	1	1	1	1	1	
13630_aspartate_ammonia-ly...faa	1	1	1	1	1	1	
13631_hypothetical_protein.faa	0	0	1	1	0	0	
13632_infC.faa	1	1	1	1	1	1	
13633_bcp.faa	1	1	1	1	0	1	
13634_serine-threonine_pro...faa	1	0	1	1	0	1	
13635_DUF697_domain-contai...faa	1	1	1	1	1	1	
13636_hypothetical_protein.faa	0	0	1	1	0	0	
13637_fasciclin_domain-con...faa	0	0	0	1	0	0	
13638_phospholipase_D-like...faa	1	1	1	1	1	1	
13639_acetyl-CoA_carboxyla...faa	1	1	1	1	1	1	
13640_hypothetical_protein.faa	0	0	1	1	0	0	
13641_hypothetical_protein.faa	0	0	1	1	0	0	
13642_hybrid_sensor_histid...faa	1	1	1	1	2	0	
13643_methyl-accepting_che...faa	0	0	0	1	0	0	
13645_GAF_domain-containin...faa	0	0	0	1	0	0	
13646_hypothetical_protein.faa	0	0	0	1	0	0	
13647_chemotaxis_protein_C...faa	2	1	1	1	1	1	
13648_response_regulator.faa	2	1	1	1	1	0	
13649_response_regulator.faa	1	1	1	1	0	1	
13650_bis-5--nucleosyl--te...faa	0	0	1	1	1	0	
13651_hypothetical_protein.faa	0	0	1	1	0	0	
13652_hypothetical_protein.faa	1	1	1	1	1	1	
13653_argonaute_PAZ_domain...faa	0	0	1	1	0	0	
13654_hypothetical_protein.faa	0	0	1	1	0	0	
13655_hypothetical_protein.faa	0	0	1	1	0	0	
13656_nrdJ.faa	1	1	1	1	1	0	
13657_site-2_protease_fami...faa	1	1	1	1	1	1	
13658_insulinase_family_pr...faa	1	1	1	1	1	0	
13659_insulinase_family_pr...faa	1	1	1	1	1	0	
13660_DUF554_domain-contai...faa	1	1	0	1	0	1	
13661_GNAT_family_N-acetyl...faa	1	1	1	1	1	1	
13662_hypothetical_protein.faa	1	1	1	1	1	1	
13663_psb29.faa	1	1	0	1	1	1	
13664_proB.faa	1	1	1	1	1	1	
13665_arsJ.faa	1	0	1	1	0	1	
13666_ArsJ-associated_glyc...faa	1	0	1	1	0	1	
13667_murI.faa	1	1	1	1	1	1	
13668_N-acetylmuramoyl-L-a...faa	0	0	1	1	1	0	
13669_hypothetical_protein.faa	0	0	1	1	0	0	
13670_DUF1796_family_putat...faa	1	0	1	1	0	1	
13671_HAMP_domain-containi...faa	1	1	1	1	1	1	
13672_tRNA--ms-2-io-6-A--h...faa	0	0	1	1	1	0	
13673_3-deoxy-7-phosphohep...faa	1	0	1	1	1	0	
13674_efflux_RND_transport...faa	1	0	0	1	0	0	
13675_hypothetical_protein.faa	0	0	0	1	0	0	
13676_sufR.faa	1	1	1	1	1	2	
13677_sufB.faa	1	1	1	1	1	1	
13678_mscL.faa	1	0	1	1	0	1	
13679_sufC.faa	1	1	1	1	1	1	
13680_sufD.faa	1	1	1	1	1	1	
13681_AbrB_family_transcri...faa	1	1	1	1	1	1	
13682_1-acyl-sn-glycerol-3...faa	1	2	1	1	1	1	
13683_NfeD_family_protein.faa	1	1	1	1	1	1	
13684_hypothetical_protein.faa	0	0	1	1	0	0	
13685_hypothetical_protein.faa	0	0	2	1	1	0	
13686_50S_rRNA_methyltrans...faa	0	0	1	1	0	0	
13687_leuD.faa	0	0	1	1	1	0	
13688_phasin_family_protei...faa	1	1	1	1	1	1	
13689_hypothetical_protein.faa	0	1	1	1	1	1	
13690_hypothetical_protein.faa	0	0	0	1	0	0	
13691_pyk.faa	1	1	1	1	1	1	
13692_VWA_domain-containin...faa	0	0	1	1	0	0	
13693_hypothetical_protein.faa	0	0	0	1	0	0	
13694_biotin_transporter_B...faa	0	0	1	1	0	0	
13695_AI-2E_family_transpo...faa	0	0	0	1	0	0	
13696_carboxypeptidase_reg...faa	0	0	1	1	1	0	
13697_hypothetical_protein.faa	1	1	1	1	1	1	
13698_rpmB.faa	1	1	1	1	1	1	
13699_pentapeptide_repeat-...faa	0	0	1	1	0	0	
13700_gshB.faa	1	1	1	1	1	1	
13701_CHASE2_domain-contai...faa	0	0	1	1	1	0	
13702_polyribonucleotide_n...faa	1	1	1	1	1	1	
13703_arylamine_N-acetyltr...faa	0	0	0	1	0	0	
13706_arylamine_N-acetyltr...faa	0	0	0	1	0	0	
13707_2-isopropylmalate_sy...faa	1	1	1	1	1	1	
13708_ATP-binding_cassette...faa	1	1	1	1	1	0	
13709_phycobilisome_linker...faa	1	1	1	1	1	1	
13710_apcB.faa	1	1	1	1	1	1	
13711_apcA.faa	1	1	1	1	1	1	
13712_hypothetical_protein.faa	0	0	1	1	0	0	
13713_trypsin-like_peptida...faa	1	1	1	1	1	1	
13714_quaternary_ammonium_...faa	0	1	1	1	0	0	
13715_ATP-binding_cassette...faa	0	0	1	1	0	0	
13716_ABC_transporter_perm...faa	0	0	1	1	0	0	
13717_sigma-70_family_RNA_...faa	2	1	1	1	1	1	
13718_anti-sigma_factor.faa	1	1	1	1	0	1	
13719_VanW_family_protein.faa	0	0	1	1	0	0	
13720_ubiE.faa	1	1	1	1	1	1	
13721_hypothetical_protein.faa	0	0	1	1	0	0	
13722_cobU.faa	1	1	1	1	1	1	
13723_CRR6_family_NdhI_mat...faa	1	1	1	1	1	1	
13724_hypothetical_protein.faa	0	0	0	1	0	0	
13725_YbhB-YbcL_family_Raf...faa	0	0	0	1	0	0	
13726_DUF2358_domain-conta...faa	1	1	1	1	1	1	
13727_MBL_fold_metallo-hyd...faa	1	1	1	1	1	1	
13728_TldD-PmbA_family_pro...faa	1	1	1	1	1	0	
13729_DUF4351_domain-conta...faa	0	0	0	1	0	0	
13732_hypothetical_protein.faa	0	0	0	1	0	0	
13733_TldD-PmbA_family_pro...faa	1	1	1	1	1	1	
13734_uracil-DNA_glycosyla...faa	1	1	1	1	1	1	
13735_methyltransferase_do...faa	0	1	1	1	1	1	
13736_B12-binding_domain-c...faa	1	1	1	1	1	1	
13737_rbsK.faa	0	0	1	1	1	0	
13738_YbjQ_family_protein.faa	0	1	1	1	2	0	
13739_YebC-PmpR_family_DNA...faa	0	0	1	1	1	0	
13740_hypothetical_protein.faa	0	0	1	1	0	0	
13741_hypothetical_protein.faa	0	0	1	1	0	0	
13742_serine-threonine_pro...faa	0	0	0	1	0	0	
13743_NAD-+-_kinase.faa	1	1	1	1	1	1	
13744_DUF58_domain-contain...faa	0	0	1	1	0	0	
13745_DegT-DnrJ-EryC1-StrS...faa	2	1	2	1	1	1	
13746_glycosyltransferase_...faa	1	1	2	1	1	1	
13747_M23_family_metallope...faa	0	0	1	1	0	1	
13748_biotin---acetyl-CoA-...faa	1	1	1	1	1	1	
13749_DUF3318_domain-conta...faa	0	0	1	1	1	0	
13750_pyridoxine_5--phosph...faa	1	1	1	1	1	1	
13751_general_secretion_pa...faa	0	0	1	1	1	0	
13752_hypothetical_protein.faa	0	0	1	1	0	0	
13753_lepB.faa	1	1	1	1	1	1	
13754_sds.faa	1	1	1	1	1	1	
13755_metal-sensing_transc...faa	0	0	1	1	0	0	
13756_TerB_family_tellurit...faa	0	0	1	1	0	0	
13757_rpsP.faa	0	0	1	1	0	0	
13758_KH_domain-containing...faa	0	0	1	1	1	0	
13759_ArsA_family_ATPase.faa	1	1	1	1	1	1	
13760_hisF.faa	1	1	1	1	1	1	
13761_cysQ.faa	1	1	1	1	1	1	
13762_pentapeptide_repeat-...faa	1	0	1	1	1	0	
13763_PspA-IM30_family_pro...faa	1	1	1	1	1	1	
13764_metallophosphoestera...faa	1	1	1	1	1	1	
13765_transcriptional_repr...faa	0	1	1	1	1	0	
13766_thioredoxin_domain-c...faa	1	1	1	1	1	1	
13767_GNAT_family_N-acetyl...faa	1	1	1	1	1	1	
13768_SRPBCC_family_protei...faa	1	1	1	1	1	1	
13769_DUF502_domain-contai...faa	0	1	1	1	1	1	
13770_TIGR03792_family_pro...faa	0	0	1	1	1	0	
13771_aroA.faa	1	1	1	1	1	1	
13772_rsmH.faa	1	1	1	1	1	1	
13773_hypothetical_protein.faa	0	0	1	1	0	0	
13774_response_regulator_t...faa	0	0	1	1	1	0	
13775_prephenate-arogenate...faa	1	1	1	1	1	1	
13776_segregation-condensa...faa	1	1	1	1	1	1	
13777_hypothetical_protein.faa	0	0	0	1	0	0	
13778_PQQ-dependent_sugar_...faa	0	1	1	1	1	0	
13779_DUF4968_domain-conta...faa	0	0	1	1	0	0	
13780_peroxiredoxin_family...faa	1	1	1	1	0	1	
13781_response_regulator_t...faa	0	0	0	1	0	0	
13782_TM0106_family_RecB-l...faa	0	0	1	1	1	0	
13783_hypothetical_protein.faa	0	0	1	1	0	0	
13784_ABC_transporter_ATP-...faa	1	1	1	1	0	1	
13785_response_regulator_t...faa	1	0	1	1	1	0	
13786_hypothetical_protein.faa	0	0	1	1	0	0	
13787_SH3_domain-containin...faa	0	0	1	1	0	0	
13788_DUF4382_domain-conta...faa	0	0	0	1	0	0	
13789_hypothetical_protein.faa	0	0	0	1	0	0	
13790_cbiM.faa	1	2	1	1	0	0	
13791_cbiQ.faa	1	1	1	1	0	0	
13792_rimO.faa	1	1	1	1	1	1	
13793_rpiA.faa	1	1	1	1	1	1	
13794_pdxA.faa	1	1	1	1	1	1	
13795_alpha-ketoacid_dehyd...faa	1	1	1	1	1	1	
13796_FAD-binding_oxidored...faa	1	1	1	1	0	1	
13797_dnaG.faa	1	1	1	1	1	1	
13798_c-type_cytochrome.faa	1	1	1	1	2	1	
13799_hypothetical_protein.faa	0	0	1	1	0	0	
13800_DUF1775_domain-conta...faa	0	0	1	1	0	0	
13801_copper_resistance_pr...faa	0	0	1	1	0	0	
13802_serine-threonine-pro...faa	0	0	0	1	0	0	
13803_DUF4346_domain-conta...faa	1	1	1	1	1	1	
13804_two-component_system...faa	1	0	1	1	1	0	
13805_YlxR_family_protein.faa	1	1	1	1	1	1	
13806_infB.faa	1	1	1	1	1	1	
13807_proline--tRNA_ligase.faa	1	1	1	1	1	1	
13808_hypothetical_protein.faa	3	0	1	1	1	0	
13809_hypothetical_protein.faa	0	0	1	1	0	0	
13810_hypothetical_protein.faa	0	0	1	1	1	0	
13811_hypothetical_protein.faa	0	0	1	1	0	0	
13812_hypothetical_protein.faa	0	0	1	1	0	0	
13813_tkt.faa	1	1	1	1	1	1	
13814_lipA.faa	1	1	1	1	1	1	
13815_TetR-AcrR_family_tra...faa	0	0	0	1	0	0	
13816_fatty_acid_desaturas...faa	2	1	1	1	2	1	
13817_hypothetical_protein.faa	1	0	1	1	1	1	
13818_response_regulator_t...faa	1	1	1	1	1	1	
13819_PAS_domain-containin...faa	1	1	1	1	1	1	
13820_SDR_family_oxidoredu...faa	0	0	1	1	1	0	
13821_transposase.faa	0	0	0	1	0	0	
13822_transposase.faa	0	0	0	1	0	0	
13824_2-dehydropantoate_2-...faa	0	0	1	1	0	0	
13825_PetM_family_cytochro...faa	0	0	1	1	0	0	
